policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score
POL01156,CUST01060,VEH01183,2025-03-20,2026-03-19,standard,enhanced,500,0.546,40.0,6.18,3,8.0,33.13,semiannual,0,active,0,0,,100.0
POL01157,CUST01061,VEH01184,2024-01-06,2025-01-04,standard,enhanced,500,0.763,55.68,6.47,3,8.0,45.95,monthly,1,active,0,0,,100.0
POL01158,CUST01062,VEH01186,2025-01-02,2026-01-01,liability_only,enhanced,250,0.62,40.0,7.06,3,0.0,35.98,semiannual,1,active,0,0,,44.7
POL01159,CUST01063,VEH01187,2024-07-22,2025-07-21,liability_only,comprehensive,500,0.715,61.85,3.53,0,0.0,59.67,monthly,0,active,0,0,,72.9
POL01160,CUST01064,VEH01188,2024-04-23,2025-04-22,full_coverage,basic,250,0.614,90.3,5.59,0,0.0,85.25,monthly,1,cancelled,0,1,price_increase,100.0
POL01161,CUST01065,VEH01189,2024-07-13,2025-07-12,standard,basic,250,0.65,61.67,5.0,5,0.0,55.5,monthly,1,cancelled ,0,1,price_increase,95.0
POL01162,CUST01066,VEH01190,2024-10-18,2025-10-17,liability_only,basic,500,0.552,43.09,,0,0.0,40.05,quarterly,1,active,0,0,,95.2
POL01163,CUST01067,VEH01191,2024-02-11,2025-02-09,full_coverage,basic,1000,0.626,109.76,12.35,5,0.0,90.72,monthly,1,active,0,0,,85.7
POL01164,CUST01068,VEH01192,2024-05-16,2025-05-15,full_coverage,enhanced,1000,0.68,47.19,8.53,3,4.0,39.86,monthly,1,active,0,0,,87.9
POL01165,CUST01069,VEH01193,2025-02-08,2026-02-07,premium,enhanced,500,0.736,65.63,3.24,3,6.0,57.6,monthly,1,active,0,0,,95.7
POL01166,CUST01070,VEH01194,2025-03-07,2026-03-06,full_coverage,comprehensive,1500,0.686,134.46,12.35,5,0.0,111.13,monthly,0,renewed,1,0,,72.4
POL01167,CUST01071,VEH01195,2024-12-05,2025-12-04,premium,comprehensive,1000,0.819,85.07,11.18,0,4.0,72.16,monthly,1,lapsed,0,1,price_increase,41.9
POL01168,CUST01072,VEH01196,2024-02-02,2025-01-31,liability_only,basic,1000,0.618,40.0,13.82,7,4.0,30.07,semiannual,1,active,0,0,,90.8
POL01169,CUST01073,VEH01197,2024-06-13,2025-06-12,full_coverage,enhanced,1000,0.659,65.47,12.94,0,8.0,51.76,monthly,1,active,0,0,,77.4
POL01170,CUST01074,VEH01198,2024-07-22,2025-07-21,liability_only,enhanced,500,0.67,58.69,0.0,5,0.0,55.76,monthly,0,CANCELLED,0,1,price_increase,76.0
POL01171,CUST01075,VEH01199,2025-05-05,2026-05-04,standard,comprehensive,500,0.903,98.51,12.94,0,0.0,85.76,monthly,0,active,0,0,,41.1
POL01172,CUST01076,VEH01200,2024-09-29,2025-09-28,standard,basic,1500,0.689,50.08,12.06,0,0.0,44.04,monthly,0,lapsed,0,1,moved_to_competitor,70.5
POL01173,CUST01077,VEH01201,2024-05-01,2025-04-30,liability_only,enhanced,500,0.723,47.5,8.82,0,0.0,43.31,quarterly,0,active,0,0,,59.4
POL01174,CUST01078,VEH01202,2025-03-07,2026-03-06,premium,basic,1500,0.64,52.5,14.12,0,4.0,42.99,quarterly,0,active,0,0,,77.7
POL01175,CUST01079,VEH01203,2025-05-15,2026-05-14,full_coverage,basic,500,0.678,94.56,14.71,5,0.0,75.92,quarterly,1,active,0,0,,68.9
POL01176,CUST01080,VEH01204,2025-07-17,2026-07-16,standard,basic,500,0.647,63.91,2.06,0,0.0,62.59,quarterly,0,renewed,1,0,,58.5
POL01177,CUST01081,VEH01205,2025-05-22,2026-05-21,standard,enhanced,500,0.792,57.16,6.76,3,0.0,51.58,monthly,1,lapsed,0,1,service_issues,30.7
POL01178,CUST01082,VEH01206,2024-05-10,2025-05-09,full_coverage,basic,500,0.708,40.0,7.06,0,6.0,34.78,monthly,1,active,0,0,,75.1
POL01179,CUST01083,VEH01207,2024-11-28,2025-11-27,standard,enhanced,250,0.875,86.83,3.53,0,0.0,83.76,quarterly,1,active,0,0,,75.4
POL01180,CUST01084,VEH01208,2025-02-13,2026-02-12,liability_only,comprehensive,500,0.668,66.09,8.82,7,6.0,51.67,monthly,0,cancelled,0,1,billing_problems,82.9
POL01181,CUST01085,VEH01209,2025-05-28,2026-05-27,premium,comprehensive,500,0.648,113.02,,5,0.0,103.38,quarterly,0,renewed,1,0,,71.9
POL01182,CUST01085,VEH01210,2025-02-02,2026-02-01,liability_only,enhanced,500,0.576,45.6,12.65,7,0.0,36.64,monthly,0,renewed,1,0,,100.0
POL01183,CUST01085,VEH01211,2024-05-14,2025-05-13,premium,enhanced,1000,0.859,124.44,4.12,0,4.0,114.34,monthly,0,renewed,1,0,,85.2
POL01184,CUST01086,VEH01212,2024-04-22,2025-04-21,standard,enhanced,500,0.585,40.0,12.35,0,0.0,35.06,monthly,0,active,0,0,,93.9
POL01185,CUST01087,VEH01213,2024-04-20,2025-04-19,premium,basic,500,0.609,90.71,11.18,5,6.0,70.59,monthly,0,cancelled,0,1,service_issues,66.5
POL01186,CUST01088,VEH01214,2024-01-22,2025-01-20,liability_only,comprehensive,250,0.652,65.85,8.53,0,6.0,56.28,monthly,0,active,0,0,,100.0
POL01187,CUST01089,VEH01215,2024-05-09,2025-05-08,liability_only,comprehensive,1500,0.617,108.88,8.24,3,0.0,96.64,semiannual,0,renewed,1,0,,81.5
POL01188,CUST01090,VEH01216,2024-06-08,2025-06-07,premium,basic,250,0.646,48.52,13.24,5,0.0,39.67,monthly,0,active,0,0,,73.2
POL01189,CUST01091,VEH01217,2024-12-18,2025-12-17,liability_only,basic,1000,0.587,40.0,7.65,3,0.0,35.74,semiannual,1,renewed,1,0,,90.3
POL01190,CUST01092,VEH01218,2025-05-27,2026-05-26,liability_only,comprehensive,500,0.693,56.41,2.94,0,0.0,54.75,monthly,0,ACTIVE,0,0,,94.6
POL01191,CUST01093,VEH01219,2024-01-14,2025-01-12,full_coverage,enhanced,500,0.955,119.89,5.88,7,4.0,99.65,monthly,0,renewed,1,0,,70.9
POL01192,CUST01094,VEH01220,2024-08-30,2025-08-29,full_coverage,comprehensive,1000,0.625,68.01,7.65,3,6.0,56.69,annual,1,renewed,1,0,,71.1
POL01193,CUST01095,VEH01221,2024-02-23,2025-02-21,liability_only,comprehensive,250,0.635,85.15,12.06,7,6.0,63.81,monthly,1,renewed,1,0,,94.3
POL01194,CUST01096,VEH01222,2024-12-16,2025-12-15,standard,basic,500,0.664,69.31,5.29,7,6.0,56.63,semiannual,0,renewed,1,0,,77.0
POL01195,CUST01097,VEH01223,2025-03-15,2026-03-14,premium,comprehensive,500,0.604,83.11,5.29,5,0.0,74.56,monthly,1,active,0,0,,91.5
POL01196,CUST01097,VEH01224,2025-09-03,2026-09-02,liability_only,enhanced,1500,0.592,65.57,7.06,3,,58.97,monthly,0,active,0,0,,100.0
POL01197,CUST01098,VEH01225,2024-01-09,2025-01-07,liability_only,enhanced,250,0.587,40.67,11.76,3,0.0,34.67,semiannual,0,cancelled,0,1,moved_to_competitor,91.7
POL01198,CUST01099,VEH01226,2025-03-20,2026-03-19,standard,comprehensive,1000,0.897,191.12,0.0,0,4.0,183.48,quarterly,0,active,0,0,,71.4
POL01199,CUST01099,VEH01227,2025-05-06,2026-05-05,standard,basic,1000,0.612,40.0,7.35,3,0.0,35.86,monthly,0,active,0,0,,78.6
POL01200,CUST01100,VEH01228,2024-10-23,2025-10-22,standard,basic,1500,0.796,57.68,3.53,5,0.0,52.76,monthly,1,active,0,0,,100.0
POL01201,CUST00530,VEH00591,2025-09-06,2026-09-05,standard,basic,500,0.658,60.19,3.68,3,0.0,56.17,annual,1,renewed,1,0,,82.7
POL01202,CUST00157,VEH00174,2025-08-08,2026-08-07,premium,basic,500,0.613,40.0,6.58,0,0.0,37.37,monthly,1,active,0,0,,93.7
POL01203,CUST00466,VEH00521,2025-11-13,2026-11-12,standard,enhanced,500,0.706,60.98,5.79,0,0.0,57.45,quarterly,1,lapsed,0,1,price_increase,94.8
POL01204,CUST00287,VEH00319,2025-09-19,2026-09-18,premium,comprehensive,1500,0.701,65.06,1.32,0,6.0,60.3,monthly,0, active,0,0,,54.6
POL01205,CUST00351,VEH00392,2025-05-08,2026-05-07,premium,comprehensive,500,0.696,99.03,4.74,0,4.0,90.37,monthly,1,active,0,0,,83.1
POL01206,CUST00528,VEH00589,2025-02-28,2026-02-27,liability_only,comprehensive,1000,1.022,107.71,11.32,0,0.0,95.52,monthly,1,lapsed,0,1,billing_problems,100.0
POL01207,CUST00495,VEH00553,2025-05-07,2026-05-06,full_coverage,basic,500,0.646,65.77,1.84,5,0.0,61.27,monthly,1,renewed,1,0,,52.4
POL01208,CUST00804,VEH00899,2025-04-12,2026-04-11,liability_only,enhanced,1000,0.54,40.0,12.63,0,0.0,34.95,semiannual,0,renewed,1,0,,75.5
POL01209,CUST00885,VEH00992,2025-02-22,2026-02-21,full_coverage,enhanced,500,0.712,59.34,8.95,5,4.0,48.69,monthly,0,active,0,0,,72.2
POL01210,CUST00939,VEH01051,2025-11-09,2026-11-08,standard,basic,1000,0.76,75.9,,3,8.0,66.35,quarterly,0,active,0,0,,71.5
POL01211,CUST00340,VEH00380,2025-04-07,2026-04-06,liability_only,comprehensive,1000,0.688,85.07,3.68,0,4.0,78.54,quarterly,1,lapsed,0,1,,67.0
POL01212,CUST00280,VEH00311,2025-04-28,2026-04-27,standard,basic,500,0.726,59.06,12.63,0,4.0,49.24,annual,0,active,0,0,,79.4
POL01213,CUST00228,VEH00251,2025-03-09,2026-03-08,liability_only,enhanced,250,0.609,40.0,4.21,3,4.0,35.52,monthly,0,active,0,0,,92.0
POL01214,CUST00749,VEH00839,2025-01-20,2026-01-19,standard,enhanced,500,0.628,43.57,12.63,5,0.0,35.89,monthly,0,cancelled,0,1,billing_problems,77.5
POL01215,CUST00516,VEH00574,2025-04-09,2026-04-08,full_coverage,basic,500,0.884,114.08,1.05,5,0.0,107.18,monthly,0,lapsed,0,1,price_increase,67.5
POL01216,CUST00276,VEH00306,2025-08-07,2026-08-06,liability_only,basic,500,0.611,40.0,8.95,3,4.0,33.62,quarterly,0,cancelled,0,1,claim_dispute,100.0
POL01217,CUST00032,VEH00038,2025-11-12,2026-11-11,liability_only,comprehensive,500,0.864,40.0,1.58,0,0.0,39.37,quarterly,0,renewed,1,0,,68.9
POL01218,CUST00374,VEH00418,2025-02-16,2026-02-15,premium,comprehensive,1000,0.835,188.92,0.0,0,0.0,188.92,annual,1,renewed,1,0,,68.4
POL01219,CUST00097,VEH00107,2025-07-14,2026-07-13,liability_only,basic,500,0.612,43.21,8.95,7,4.0,34.59,monthly,0,active,0,0,,97.1
POL01220,CUST00762,VEH00852,2025-09-26,2026-09-25,premium,basic,1500,0.724,74.97,2.37,5,6.0,64.95,monthly,1,renewed ,1,0,,95.5
POL01221,CUST00573,VEH00641,2025-11-21,2026-11-20,standard,comprehensive,1000,0.568,64.61,8.16,5,8.0,50.94,quarterly,1,cancelled,0,1,billing_problems,63.4
POL01222,CUST00434,VEH00486,2025-04-24,2026-04-23,standard,comprehensive,500,0.739,107.41,,0,0.0,96.67,monthly,0,active,0,0,,98.2
POL01223,CUST00629,VEH00703,2025-08-07,2026-08-06,standard,enhanced,500,0.659,44.17,1.32,7,0.0,40.5,quarterly,0,cancelled,0,1,service_issues,87.1
POL01224,CUST00895,VEH01003,2025-02-01,2026-01-31,liability_only,basic,500,0.906,48.72,5.79,3,0.0,44.44,quarterly,0,lapsed,0,1,moved_to_competitor,64.2
POL01225,CUST00954,VEH01067,2025-08-07,2026-08-06,liability_only,basic,1000,0.709,55.68,11.05,7,4.0,43.4,monthly,0,Active,0,0,,76.8
POL01226,CUST00098,VEH00108,2025-06-05,2026-06-04,liability_only,basic,500,0.638,47.61,3.95,5,0.0,43.35,monthly,1,renewed,1,0,,74.4
POL01227,CUST00207,VEH00230,2025-05-18,2026-05-17,liability_only,comprehensive,500,0.728,92.33,9.47,0,0.0,83.59,monthly,1,active,0,0,,100.0
POL01228,CUST00681,VEH00760,2025-05-24,2026-05-23,full_coverage,basic,500,0.69,93.28,2.37,5,,86.41,monthly,0,active,0,0,,79.9
POL01229,CUST00655,VEH00733,2025-08-03,2026-08-02,standard,enhanced,500,0.571,51.36,11.05,0,0.0,45.68,monthly,1,renewed ,1,0,,89.4
POL01230,CUST00464,VEH00519,2025-06-13,2026-06-12,full_coverage,basic,500,0.841,109.67,0.0,0,8.0,100.9,monthly,0,active,0,0,,90.4
POL01231,CUST00090,VEH00100,2025-04-04,2026-04-03,standard,enhanced,500,0.592,55.19,8.16,0,0.0,50.69,monthly,1,active,0,0,,99.0
POL01232,CUST00075,VEH00085,2025-01-01,2025-12-31,full_coverage,comprehensive,500,0.62,86.46,4.74,0,0.0,82.36,semiannual,0,lapsed,0,1,moved_to_competitor,87.0
POL01233,CUST00099,VEH00109,2025-12-05,2026-12-04,premium,enhanced,1000,0.811,100.85,6.32,5,0.0,89.43,monthly,1,lapsed,0,1,billing_problems,77.8
POL01234,CUST00601,VEH00672,2025-04-19,2026-04-18,standard,comprehensive,500,0.721,83.32,5.26,0,0.0,78.94,monthly,1,cancelled,0,1,price_increase,60.0
POL01235,CUST00536,VEH00598,2025-08-30,2026-08-29,liability_only,comprehensive,1000,0.669,62.84,1.05,0,4.0,59.67,semiannual,0,cancelled,0,1,,72.0
POL01236,CUST00527,VEH00587,2025-11-07,2026-11-06,standard,enhanced,1000,0.668,62.06,4.21,0,0.0,59.45,monthly,1,active,0,0,,80.4
POL01237,CUST00193,VEH00211,2025-08-09,2026-08-08,premium,enhanced,250,0.64,98.08,12.63,3,4.0,78.83,monthly,0,active,0,0,,77.8
POL01238,CUST00347,VEH00388,2025-05-10,2026-05-09,standard,enhanced,500,0.607,80.86,4.47,0,,77.25,monthly,1,cancelled,0,1,,82.0
POL01239,CUST00917,VEH01028,2025-07-06,2026-07-05,standard,enhanced,1000,0.906,104.14,10.26,0,,93.46,quarterly,1,renewed,1,0,,75.6
POL01240,CUST00625,VEH00698,2025-06-05,2026-06-04,full_coverage,enhanced,250,0.642,66.18,7.11,7,0.0,56.84,semiannual,1,active,0,0,,100.0
POL01241,CUST00210,VEH00233,2025-02-19,2026-02-18,full_coverage,enhanced,1000,0.71,93.87,6.32,0,0.0,87.94,monthly,0,cancelled,0,1,price_increase,85.5
POL01242,CUST00026,VEH00029,2025-10-10,2026-10-09,standard,comprehensive,500,0.655,104.78,1.58,5,0.0,97.89,annual,1,active,0,0,,78.4
POL01243,CUST00247,VEH00272,2025-06-19,2026-06-18,liability_only,enhanced,250,0.912,65.79,,0,0.0,64.23,monthly,1,active,0,0,,87.2
POL01244,CUST00676,VEH00754,2025-07-05,2026-07-04,liability_only,enhanced,500,0.77,58.0,0.26,0,0.0,57.85,monthly,1,cancelled,0,1,service_issues,68.5
POL01245,CUST00992,VEH01108,2025-11-06,2026-11-05,full_coverage,enhanced,1500,0.609,51.4,3.68,0,0.0,49.51,quarterly,1,active,0,0,,51.4
POL01246,CUST00697,VEH00778,2025-05-02,2026-05-01,liability_only,enhanced,1500,0.777,70.63,2.89,5,0.0,65.06,semiannual,1,active,0,0,,78.2
POL01247,CUST00520,VEH00579,2025-04-18,2026-04-17,standard,comprehensive,250,0.851,145.87,6.32,0,0.0,136.65,monthly,1,renewed,1,0,,38.5
POL01248,CUST01098,VEH01225,2025-07-16,2026-07-15,premium,basic,1000,0.661,63.7,5.53,0,0.0,60.18,monthly,1,cancelled,0,1,,81.4
POL01249,CUST00166,VEH00183,2025-02-24,2026-02-23,full_coverage,basic,500,0.654,48.18,7.63,7,0.0,41.13,monthly,1,active,0,0,,79.7
POL01250,CUST00248,VEH00273,2025-11-19,2026-11-18,premium,enhanced,1000,0.712,59.1,0.79,0,8.0,53.91,semiannual,0,active,0,0,,67.8
POL01251,CUST00228,VEH00251,2025-01-22,2026-01-21,full_coverage,enhanced,500,0.582,44.49,9.74,0,4.0,38.38,monthly,0,renewed,1,0,,86.8
POL01252,CUST00358,VEH00400,2025-04-09,2026-04-08,standard,enhanced,500,0.634,67.09,4.47,7,0.0,59.39,monthly,0,lapsed,0,1,price_increase,58.8
POL01253,CUST00834,VEH00933,2025-02-20,2026-02-19,premium,enhanced,1000,0.745,106.03,,0,6.0,99.11,annual,1,renewed,1,0,,57.8
POL01254,CUST00142,VEH00158,2025-10-07,2026-10-06,liability_only,enhanced,1500,0.602,45.6,10.26,0,0.0,40.92,monthly,1,lapsed,0,1,price_increase,92.5
POL01255,CUST00641,VEH00717,2025-06-04,2026-06-03,standard,enhanced,500,0.683,56.75,2.37,0,0.0,55.41,monthly,0,cancelled,0,1,price_increase,83.1
POL01256,CUST00885,VEH00993,2025-04-14,2026-04-13,standard,comprehensive,500,0.673,63.39,6.05,0,0.0,59.55,quarterly,1, lapsed,0,1,moved_to_competitor,69.6
POL01257,CUST01001,VEH01117,2025-03-20,2026-03-19,premium,comprehensive,1000,0.866,95.0,8.16,7,0.0,80.6,annual,0,active,0,0,,97.0
POL01258,CUST00082,VEH00092,2025-03-07,2026-03-06,premium,enhanced,500,0.673,69.96,6.05,0,4.0,62.93,annual,0,cancelled,0,1,price_increase,96.3
POL01259,CUST00360,VEH00402,2025-08-03,2026-08-02,premium,comprehensive,1000,0.782,122.0,6.58,3,0.0,110.31,quarterly,1,cancelled,0,1,price_increase,59.1
POL01260,CUST01037,VEH01155,2025-05-10,2026-05-09,liability_only,comprehensive,1000,0.625,74.2,10.0,0,,66.78,monthly,0,renewed,1,0,,62.0
