policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score,premium_band,total_discount_pct,discount_band,risk_band,age,state,city,income_band,credit_tier,customer_segment,tenure_months,vehicle_make,vehicle_model,vehicle_year,vehicle_type,vehicle_value_estimate,annual_mileage,primary_use,total_premium_paid,total_discount_amount,total_support_cost,total_claim_cost,estimated_customer_ltv,estimated_net_value,profitability_segment,ticket_count,avg_resolution_time_hours,avg_csat,escalation_rate,refund_rate,total_refund_amount,support_burden_band,claim_count,total_estimated_claim_cost,total_approved_claim_amount
POL01080,CUST00990,VEH01104,2025-01-10,2026-01-09,standard,basic,250,0.648,70.66,7.35,0,0.0,65.47,monthly,1,cancelled,0,1,billing_problems,89.1,low,7.35,moderate,moderate_risk,73.0,Texas,San Antonio,high,very_good,premium,4.0,Jeep,Compass,2024,suv,26605.7,13771,commuting,785.64,62.27999999999997,32.54,0.0,785.64,753.1,medium,1.0,18.17,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01081,CUST00991,VEH01105,2024-05-16,2025-05-15,full_coverage,basic,250,0.912,82.51,,5,0.0,71.35,monthly,0,active,0,0,,74.0,low,5.0,low,high_risk,23.0,Texas,San Antonio,middle,poor,standard,20.0,Nissan,Sentra,2015,sedan,8437.53,10377,commuting,356.75,55.80000000000005,0.0,0.0,356.75,356.75,low,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,5318.56,0.0
POL01082,CUST00991,VEH01106,2025-06-10,2026-06-09,liability_only,comprehensive,250,0.899,49.87,6.76,0,4.0,44.5,monthly,1,cancelled,0,1,service_issues,79.7,low,10.76,high,moderate_risk,23.0,Texas,San Antonio,middle,poor,standard,20.0,Toyota,Rav4,2013,suv,3500.0,13874,family,311.5,37.58999999999998,0.0,0.0,311.5,311.5,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01083,CUST00992,VEH01107,2024-12-27,2025-12-26,standard,basic,500,0.627,64.2,2.65,0,0.0,62.5,monthly,1,active,0,0,,62.6,low,2.65,low,moderate_risk,51.0,Ohio,Columbus,upper_middle,good,budget,41.0,Jeep,Compass,2016,suv,22985.35,8441,mixed,750.0,20.400000000000038,69.63,0.0,750.0,680.37,medium,2.0,13.515,2.0,0.0,0.5,27.77,low,0.0,0.0,0.0
POL01084,CUST00992,VEH01108,2024-02-22,2025-02-20,liability_only,basic,1000,0.597,59.07,8.53,7,0.0,49.9,quarterly,1,active,0,0,,100.0,low,15.53,high,low_risk,51.0,Ohio,Columbus,upper_middle,good,budget,41.0,Subaru,Forester,2011,minivan,6822.16,10681,commuting,99.8,18.340000000000003,58.84,0.0,99.8,40.96,low,3.0,5.349999999999999,3.6666666666666665,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL01085,CUST00993,VEH01109,2025-03-08,2026-03-07,standard,enhanced,500,0.811,60.16,0.0,0,0.0,60.16,quarterly,1,active,0,0,,71.4,low,0.0,none,moderate_risk,47.0,Ohio,Cleveland,middle,fair,premium,3.0,Subaru,Forester,2016,suv,11244.53,12236,family,601.5999999999999,0.0,74.31,0.0,601.5999999999999,527.29,medium,2.0,13.940000000000001,2.5,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01086,CUST00994,VEH01110,2025-05-22,2026-05-21,standard,comprehensive,1000,0.626,87.26,5.29,3,0.0,80.03,monthly,1,active,0,0,,85.8,mid,8.29,moderate,moderate_risk,29.0,Georgia,Augusta,,excellent,high_value,44.0,Tesla,Model 3,2013,sedan,25594.97,15171,commuting,640.24,57.84000000000003,183.66,0.0,640.24,456.58,low,2.0,60.265,4.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01087,CUST00995,VEH01111,2025-01-23,2026-01-22,standard,basic,250,0.609,48.54,5.59,0,,45.83,semiannual,1,active,0,0,,84.0,low,5.59,moderate,moderate_risk,59.0,North Carolina,Durham,middle,excellent,premium,10.0,Jeep,Compass,2010,suv,7431.12,14085,mixed,549.96,32.52000000000001,193.5,0.0,549.96,356.46000000000004,low,3.0,44.81333333333333,2.6666666666666665,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL01088,CUST00996,VEH01112,2024-06-23,2025-06-22,standard,basic,500,0.715,44.42,6.76,3,4.0,38.31,semiannual,0,cancelled,0,1,service_issues,84.6,low,13.76,high,moderate_risk,57.0,Georgia,Athens,middle,fair,budget,40.0,Nissan,Altima,2017,sedan,15600.81,21316,commuting,229.86,36.66,68.56,1759.47,229.86,-1598.17,negative,2.0,15.35,3.0,0.0,0.5,23.4,low,1.0,2094.87,1759.47
POL01089,CUST00997,VEH01113,2025-01-17,2026-01-16,liability_only,basic,1500,0.799,56.14,8.24,7,0.0,47.58,annual,0,active,0,0,,75.2,low,15.24,high,moderate_risk,47.0,New York,New York,high,fair,premium,24.0,Subaru,Outback,2012,suv,11366.38,21689,commuting,570.96,102.72000000000004,0.0,0.0,570.96,570.96,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01090,CUST00998,VEH01114,2024-04-25,2025-04-24,liability_only,comprehensive,1000,0.868,105.38,14.71,0,0.0,89.88,monthly,0,active,0,0,,100.0,mid,14.71,high,moderate_risk,47.0,Illinois,Aurora,lower_middle,very_good,premium,40.0,Jeep,Grand Cherokee,2022,suv,27353.72,17737,commercial_light,359.52,62.0,0.0,0.0,359.52,359.52,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01091,CUST00999,VEH01115,2024-12-12,2025-12-11,standard,enhanced,500,0.762,125.88,3.24,0,0.0,121.8,semiannual,1,active,0,0,,65.1,mid,3.24,low,moderate_risk,49.0,Florida,Jacksonville,high,good,standard,38.0,Subaru,Impreza,2025,hatchback,33818.52,14173,commuting,1461.6,48.95999999999998,123.16,0.0,1461.6,1338.4399999999998,medium,5.0,7.290000000000001,3.3333333333333335,0.2,0.0,0.0,moderate,0.0,0.0,0.0
POL01092,CUST01000,VEH01116,2024-09-12,2025-09-11,standard,enhanced,1000,0.825,104.52,9.41,0,6.0,88.41,monthly,1,active,0,0,,56.6,mid,15.41,high,moderate_risk,39.0,Texas,Austin,high,fair,premium,6.0,Toyota,Rav4,2023,suv,15045.51,14207,mixed,795.6899999999999,144.99,21.52,0.0,795.6899999999999,774.17,medium,1.0,1.9,1.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL01093,CUST01001,VEH01117,2025-07-06,2026-07-05,standard,enhanced,500,0.819,70.12,9.12,0,0.0,63.73,annual,1,cancelled,0,1,moved_to_competitor,87.9,low,9.12,moderate,moderate_risk,,New York,New York,middle,good,standard,21.0,Ford,Mustang,2010,coupe,6419.94,15067,family,382.38,38.340000000000046,0.0,0.0,382.38,382.38,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01094,CUST01002,VEH01118,2024-04-30,2025-04-29,standard,comprehensive,500,0.677,96.23,5.88,0,0.0,90.57,quarterly,0,active,0,0,,84.8,mid,5.88,moderate,moderate_risk,69.0,North Carolina,Raleigh,low,very_good,budget,25.0,Jeep,Grand Cherokee,2022,suv,30392.76,16982,family,362.28,22.640000000000043,161.9,1622.5,362.28,-1422.12,negative,2.0,61.155,3.5,0.0,0.0,0.0,low,1.0,1626.79,1622.5
POL01095,CUST01003,VEH01119,2024-10-24,2025-10-23,liability_only,comprehensive,250,0.62,42.4,4.12,3,4.0,37.69,semiannual,0,lapsed,0,1,claim_dispute,75.8,low,11.120000000000001,high,moderate_risk,28.0,Arizona,Phoenix,lower_middle,very_good,standard,5.0,Nissan,Sentra,2013,sedan,4201.98,10108,family,376.9,47.10000000000001,111.26,0.0,376.9,265.64,low,3.0,12.19,3.0,0.0,0.6666666666666666,23.91,moderate,0.0,0.0,0.0
POL01096,CUST01004,VEH01120,2024-11-02,2025-11-01,standard,basic,250,0.76,74.45,6.47,3,0.0,67.4,monthly,1,active,0,0,,71.2,low,9.469999999999999,moderate,moderate_risk,65.0,North Carolina,Greensboro,lower_middle,poor,standard,3.0,Honda,Accord,2019,sedan,16805.83,18446,family,741.4000000000001,77.54999999999997,172.87,0.0,741.4000000000001,568.5300000000001,medium,5.0,16.718,4.0,0.0,0.2,55.94,moderate,0.0,0.0,0.0
POL01097,CUST01005,VEH01121,2025-05-09,2026-05-08,standard,enhanced,1000,0.669,50.59,9.12,3,0.0,106.704,monthly,1,active,0,0,,97.5,mid,12.12,high,moderate_risk,69.0,North Carolina,Charlotte,middle,good,premium,12.0,Ford,Escape,2018,suv,12015.73,12269,mixed,853.632,0.0,132.88,0.0,853.632,720.752,medium,2.0,26.175,0.0,0.5,0.0,0.0,low,0.0,0.0,0.0
POL01098,CUST01006,VEH01122,2024-10-27,2025-10-26,standard,enhanced,500,0.726,44.94,9.41,3,4.0,37.57,semiannual,0,renewed,1,0,,48.6,low,16.41,high,moderate_risk,34.0,Ohio,Toledo,middle,fair,premium,8.0,Honda,Accord,2019,sedan,11404.26,18265,commuting,375.7,73.69999999999997,196.41,1659.9,582.335,-1480.61,negative,3.0,41.833333333333336,5.0,0.0,0.3333333333333333,0.0,moderate,1.0,2140.51,1659.9
POL01099,CUST01007,VEH01123,2024-09-28,2025-09-27,standard,enhanced,250,0.895,58.7,8.82,5,4.0,48.24,monthly,0,active,0,0,,72.8,low,17.82,high,moderate_risk,24.0,Ohio,Cleveland,lower_middle,good,standard,9.0,Kia,Forte,2011,sedan,4765.33,11815,commuting,434.16,94.14,100.2,0.0,434.16,333.96000000000004,low,1.0,70.25,0.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL01100,CUST01009,VEH01125,2024-08-06,2025-08-05,full_coverage,enhanced,1000,0.805,116.04,6.47,0,0.0,108.53,quarterly,1,cancelled,0,1,moved_to_competitor,71.3,mid,6.47,moderate,moderate_risk,20.0,Ohio,Toledo,upper_middle,good,standard,19.0,Toyota,Corolla,2019,sedan,19146.97,9895,mixed,868.24,60.08000000000004,0.0,0.0,868.24,868.24,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01101,CUST01010,VEH01126,2024-01-03,2025-01-01,liability_only,enhanced,500,0.652,40.0,5.59,5,4.0,34.16,monthly,1,active,0,0,,76.2,low,14.59,high,moderate_risk,60.0,Illinois,Naperville,middle,good,standard,24.0,Kia,Rio,2020,sedan,13681.69,14547,commuting,34.16,5.840000000000003,165.82999999999998,0.0,34.16,-131.67,negative,3.0,24.926666666666666,4.0,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL01102,CUST01012,VEH01128,2025-08-05,2026-08-04,standard,comprehensive,250,0.574,40.0,10.29,0,4.0,34.28,monthly,0,active,0,0,,76.6,low,14.29,high,low_risk,25.0,Pennsylvania,Allentown,middle,good,standard,11.0,Nissan,Leaf,2013,hatchback,3500.0,4548,leisure,171.4,28.599999999999994,136.63,0.0,171.4,34.77000000000001,low,2.0,47.075,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01103,CUST01013,VEH01129,2025-02-07,2026-02-06,full_coverage,comprehensive,250,0.61,51.09,12.94,0,0.0,44.48,monthly,1,active,0,0,,67.3,low,12.94,high,moderate_risk,28.0,Ohio,Cleveland,high,excellent,standard,34.0,Toyota,Camry,2017,sedan,7079.99,10194,commercial_light,489.28,72.71000000000006,126.49,0.0,489.28,362.79,low,4.0,13.9,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL01104,CUST01014,VEH01130,2024-08-10,2025-08-09,standard,comprehensive,1000,0.622,79.14,9.12,0,0.0,71.92,annual,1,active,0,0,,81.0,low,9.12,moderate,moderate_risk,62.0,Pennsylvania,Allentown,low,good,high_value,24.0,Subaru,Forester,2017,suv,17074.47,16550,commuting,575.36,57.75999999999999,81.6,0.0,575.36,493.76,low,3.0,14.833333333333334,3.6666666666666665,0.0,0.3333333333333333,0.0,moderate,0.0,0.0,0.0
POL01105,CUST01016,VEH01132,2024-11-08,2025-11-07,standard,enhanced,500,0.644,69.1,5.29,5,4.0,59.23,semiannual,0,active,0,0,,100.0,low,14.29,high,moderate_risk,32.0,Ohio,Toledo,middle,very_good,standard,8.0,Nissan,Sentra,2020,sedan,16862.39,18017,mixed,651.53,108.56999999999996,45.66,0.0,651.53,605.87,medium,2.0,6.04,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01106,CUST01017,VEH01133,2025-06-11,2026-06-10,full_coverage,basic,500,0.689,109.93,4.12,0,4.0,101.0,monthly,0,cancelled,0,1,moved_to_competitor,84.3,mid,8.120000000000001,moderate,moderate_risk,67.0,Ohio,Cincinnati,low,fair,budget,19.0,Tesla,Model Y,2012,sedan,27019.92,17522,commercial_light,707.0,62.51000000000005,51.42,0.0,707.0,655.58,medium,1.0,29.28,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01107,CUST01018,VEH01134,2024-02-06,2025-02-04,standard,enhanced,500,0.816,131.02,,0,4.0,114.98,monthly,1,renewed,1,0,,64.3,mid,4.0,low,moderate_risk,60.0,Ohio,Columbus,middle,very_good,standard,46.0,Tesla,Model 3,2023,suv,45973.71,24428,leisure,229.96,32.08000000000001,113.46,0.0,356.43800000000005,116.5,low,3.0,17.273333333333333,2.0,0.3333333333333333,0.3333333333333333,2.11,moderate,0.0,0.0,0.0
POL01108,CUST01019,VEH01135,2025-04-19,2026-04-18,premium,basic,1000,0.596,64.49,7.06,0,4.0,57.36,quarterly,0,active,0,0,,100.0,low,11.059999999999999,high,low_risk,34.0,Florida,Miami,low,poor,budget,2.0,Chevrolet,Malibu,2018,sedan,6196.463,10875,family,516.24,64.16999999999996,145.82,2402.38,516.24,-2031.96,negative,2.0,49.89,1.5,1.0,0.0,0.0,low,1.0,3599.15,2402.38
POL01109,CUST01020,VEH01136,2025-09-24,2026-09-23,liability_only,comprehensive,1000,0.699,86.14,8.53,5,4.0,71.04,monthly,1,active,0,0,,92.1,low,17.53,high,moderate_risk,68.0,New York,Albany,middle,very_good,standard,37.0,Jeep,Compass,2017,suv,27491.83,17315,family,284.16,60.39999999999998,94.18,0.0,284.16,189.98,low,2.0,22.61,2.0,1.0,0.5,0.0,low,0.0,0.0,0.0
POL01110,CUST01021,VEH01137,2025-05-14,2026-05-13,standard,basic,1000,0.677,89.04,2.65,0,0.0,86.68,annual,0,active,0,0,,84.2,mid,2.65,low,moderate_risk,42.0,Illinois,Springfield,middle,good,standard,43.0,Jeep,Compass,2019,suv,22979.18,14373,commercial_light,693.44,18.879999999999995,71.62,0.0,693.44,621.82,medium,3.0,7.343333333333334,0.0,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL01111,CUST01022,VEH01138,2024-02-28,2025-02-26,premium,basic,1500,0.71,83.74,10.88,0,6.0,69.6,monthly,1,cancelled,0,1,price_increase,74.5,low,16.880000000000003,high,moderate_risk,50.0,New York,New York,low,good,premium,23.0,Subaru,Outback,2024,suv,27764.94,12284,commercial_light,139.2,28.28,285.08,0.0,139.2,-145.88,negative,3.0,60.92666666666667,2.5,0.3333333333333333,0.6666666666666666,27.86,moderate,0.0,0.0,0.0
POL01112,CUST01023,VEH01139,2024-12-30,2025-12-29,full_coverage,comprehensive,1000,0.742,60.65,,7,0.0,56.4,semiannual,1,active,0,0,,77.1,low,7.0,moderate,moderate_risk,32.0,Texas,Dallas,high,excellent,premium,4.0,Honda,Accord,2014,sedan,6716.98,13273,commercial_light,676.8,51.0,76.71,0.0,676.8,600.0899999999999,medium,1.0,40.89,1.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL01113,CUST01024,VEH01140,2024-01-07,2025-01-05,full_coverage,enhanced,1000,0.62,83.92,7.65,3,0.0,74.98,annual,1,active,0,0,,73.8,low,10.65,high,moderate_risk,66.0,New York,Albany,middle,good,premium,3.0,Hyundai,Sonata,2017,sedan,10140.02,9310,mixed,74.98,8.939999999999998,0.0,0.0,74.98,74.98,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01114,CUST01025,VEH01141,2025-09-22,2026-09-21,standard,basic,500,0.626,67.26,14.12,0,0.0,57.76,monthly,1,active,0,0,,100.0,low,14.12,high,moderate_risk,71.0,Arizona,Tempe,lower_middle,excellent,standard,19.0,Jeep,Grand Cherokee,2024,suv,27681.56,3965,commuting,231.04,38.00000000000003,0.0,0.0,231.04,231.04,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01115,CUST01026,VEH01142,2025-04-16,2026-04-15,premium,enhanced,500,0.812,113.97,7.35,5,0.0,99.89,monthly,1,active,0,0,,86.8,mid,12.35,high,moderate_risk,71.0,Ohio,Columbus,middle,good,standard,47.0,Toyota,Corolla,2024,sedan,21398.11,15509,mixed,899.01,126.71999999999998,47.82,0.0,899.01,851.1899999999999,medium,1.0,4.77,0.0,0.0,1.0,0.0,low,0.0,0.0,0.0
POL01116,CUST01026,VEH01143,2024-12-02,2025-12-01,standard,enhanced,250,0.713,71.83,5.59,5,4.0,61.35,monthly,1,lapsed,0,1,billing_problems,72.8,low,14.59,high,moderate_risk,71.0,Ohio,Columbus,middle,good,standard,47.0,Subaru,Outback,2015,suv,17507.83,22286,family,736.2,125.75999999999996,189.86,0.0,736.2,546.34,medium,5.0,12.966,3.5,0.2,0.2,68.87,moderate,1.0,514.07,0.0
POL01117,CUST01027,VEH01144,2024-11-01,2025-10-31,premium,enhanced,1500,0.847,130.07,5.59,0,0.0,122.8,monthly,1,active,0,0,,75.4,mid,5.59,moderate,moderate_risk,23.0,New York,Rochester,middle,good,budget,32.0,Toyota,Corolla,2025,sedan,28870.57,13558,commuting,1228.0,72.69999999999996,22.66,0.0,1228.0,1205.34,medium,1.0,10.82,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01118,CUST01028,VEH01145,2024-12-28,2025-12-27,full_coverage,enhanced,1000,0.644,95.52,7.65,3,0.0,85.35,monthly,1,cancelled,0,1,service_issues,59.6,mid,10.65,high,moderate_risk,67.0,Pennsylvania,Pittsburgh,middle,good,standard,34.0,Nissan,Rogue,2022,suv,24728.23,11133,commuting,1024.1999999999998,122.04000000000002,92.64,0.0,1024.1999999999998,931.5599999999998,medium,3.0,8.6,2.5,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL01119,CUST01029,VEH01146,2024-04-19,2025-04-18,standard,comprehensive,250,0.585,62.91,7.06,5,0.0,55.32,quarterly,0,active,0,0,,82.2,low,12.059999999999999,high,low_risk,35.0,North Carolina,Raleigh,middle,fair,premium,2.0,Hyundai,Sonata,2019,sedan,7104.86,11074,commuting,221.28,30.359999999999985,0.0,0.0,221.28,221.28,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01120,CUST01030,VEH01147,2024-01-06,2025-01-04,liability_only,basic,500,0.588,40.0,13.82,0,0.0,34.47,semiannual,1,active,0,0,,100.0,low,13.82,high,low_risk,32.0,Florida,Orlando,upper_middle,very_good,standard,13.0,Toyota,Camry,2012,suv,8159.93,11786,family,34.47,5.530000000000001,174.89,0.0,34.47,-140.42,negative,5.0,15.722,3.0,0.2,0.0,0.0,moderate,0.0,0.0,0.0
POL01121,CUST01031,VEH01148,2024-12-24,2025-12-23,standard,enhanced,500,0.593,84.55,8.24,3,4.0,71.66,semiannual,1,renewed,1,0,,71.1,low,15.24,high,low_risk,42.0,Arizona,Phoenix,lower_middle,fair,premium,19.0,Nissan,Sentra,2022,sedan,19498.88,11092,mixed,859.92,154.68,0.0,0.0,1332.876,859.92,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01122,CUST01032,VEH01149,2024-07-09,2025-07-08,standard,enhanced,500,0.593,67.6,7.65,5,0.0,59.05,monthly,0,lapsed,0,1,price_increase,97.5,low,12.65,high,low_risk,44.0,Ohio,Cincinnati,lower_middle,fair,standard,39.0,Honda,Accord,2018,pickup,15758.51,10504,commuting,413.35,59.84999999999998,26.66,0.0,413.35,386.69,low,1.0,8.33,0.0,0.0,1.0,0.0,low,0.0,0.0,0.0
POL01123,CUST01033,VEH01150,2025-02-15,2026-02-14,liability_only,comprehensive,500,0.778,86.81,8.24,3,0.0,77.05,monthly,1,renewed,1,0,,80.2,low,11.24,high,moderate_risk,38.0,Pennsylvania,Allentown,middle,poor,standard,47.0,Kia,Forte,2020,sedan,16391.2,13488,leisure,847.55,107.36000000000006,164.2,0.0,1313.7025,683.3499999999999,medium,3.0,29.25333333333333,2.0,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL01124,CUST01034,VEH01151,2024-12-29,2025-12-28,standard,enhanced,1000,0.71,73.5,12.65,0,0.0,64.2,quarterly,1,cancelled,0,1,moved_to_competitor,79.1,low,12.65,high,moderate_risk,26.0,North Carolina,Raleigh,high,fair,budget,45.0,Hyundai,Tucson,2024,suv,22715.25,13638,mixed,770.4000000000001,111.59999999999997,12.96,0.0,770.4000000000001,757.44,medium,1.0,3.7,4.0,0.0,1.0,44.03,low,0.0,0.0,0.0
POL01125,CUST01035,VEH01152,2024-01-10,2025-01-08,standard,basic,250,0.721,71.1,10.88,0,4.0,60.52,monthly,1,cancelled,0,1,billing_problems,78.9,low,14.88,high,moderate_risk,65.0,Georgia,Atlanta,middle,good,budget,5.0,Nissan,Altima,2020,sedan,14109.88,19326,leisure,60.52,10.579999999999991,130.57999999999998,0.0,60.52,-70.05999999999997,negative,2.0,51.480000000000004,3.0,0.0,0.0,0.0,low,1.0,1154.0,0.0
POL01126,CUST01036,VEH01153,2024-04-13,2025-04-12,standard,basic,1000,0.721,57.72,5.59,0,,54.49,monthly,0,cancelled,0,1,price_increase,85.4,low,5.59,moderate,moderate_risk,67.0,North Carolina,Durham,upper_middle,excellent,standard,43.0,Hyundai,Sonata,2024,sedan,21884.94,18820,leisure,217.96,12.919999999999987,123.2,0.0,217.96,94.76,low,4.0,8.5,3.0,0.0,0.25,21.71,moderate,0.0,0.0,0.0
POL01127,CUST01036,VEH01154,2025-03-17,2026-03-16,standard,basic,500,0.631,47.91,4.71,7,4.0,40.38,quarterly,0,active,0,0,,67.0,low,15.71,high,moderate_risk,67.0,North Carolina,Durham,upper_middle,excellent,standard,43.0,Subaru,Outback,2010,suv,13102.47,12421,mixed,403.8,75.29999999999994,94.81,0.0,403.8,308.99,low,2.0,16.759999999999998,1.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL01128,CUST01037,VEH01155,2025-05-18,2026-05-17,premium,enhanced,250,0.554,80.24,12.06,0,0.0,70.56,annual,0,lapsed,0,1,billing_problems,69.9,low,12.06,high,low_risk,42.0,Ohio,Cleveland,middle,very_good,high_value,35.0,Ford,Focus,2025,hatchback,26139.7,7008,commuting,564.48,77.43999999999994,341.63,0.0,564.48,222.85,low,5.0,42.134,2.5,0.0,0.2,56.35,moderate,0.0,0.0,0.0
POL01129,CUST01038,VEH01156,2024-07-21,2025-07-20,liability_only,enhanced,1000,0.764,44.33,7.94,3,0.0,39.48,monthly,1,renewed,1,0,,100.0,low,10.940000000000001,high,moderate_risk,71.0,Ohio,Cleveland,high,very_good,high_value,19.0,Toyota,Corolla,2015,sedan,9769.52,11876,mixed,276.36,33.95000000000001,0.0,4708.82,428.358,-4432.46,negative,0.0,0.0,0.0,0.0,0.0,0.0,none,2.0,19055.82,4708.82
POL01130,CUST01039,VEH01157,2024-03-27,2025-03-26,full_coverage,comprehensive,500,0.743,100.14,0.0,3,0.0,97.14,monthly,1,active,0,0,,70.3,mid,3.0,low,moderate_risk,52.0,Texas,Austin,lower_middle,very_good,high_value,33.0,Kia,Soul,2022,hatchback,16345.09,10692,commuting,291.42,9.0,170.81,386.69,291.42,-266.08,negative,5.0,14.202000000000002,2.6666666666666665,0.4,0.0,0.0,moderate,1.0,439.93,386.69
POL01131,CUST01040,VEH01158,2025-06-25,2026-06-24,premium,basic,500,0.669,51.43,7.06,0,0.0,47.8,quarterly,1,renewed,1,0,,70.3,low,7.06,moderate,moderate_risk,76.0,Georgia,Augusta,upper_middle,very_good,standard,23.0,Jeep,Compass,2012,suv,10371.93,11603,commuting,334.6,25.410000000000014,0.0,0.0,518.63,334.6,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL01132,CUST01041,VEH01159,2025-06-10,2026-06-09,standard,basic,1000,0.808,78.88,11.76,7,6.0,59.35,monthly,0,cancelled,0,1,price_increase,87.7,low,24.759999999999998,very_high,moderate_risk,40.0,New York,Rochester,lower_middle,excellent,premium,10.0,Jeep,Compass,2024,suv,29512.53,7830,mixed,415.45,136.70999999999995,218.96,0.0,415.45,196.49,low,4.0,37.207499999999996,4.666666666666667,0.0,0.25,22.97,moderate,1.0,4512.62,0.0
POL01133,CUST01042,VEH01160,2024-06-06,2025-06-05,liability_only,enhanced,500,0.634,55.6,10.29,0,0.0,49.88,monthly,0,cancelled,0,1,price_increase,59.3,low,10.29,high,moderate_risk,70.0,Texas,Austin,middle,very_good,premium,17.0,Honda,Cr-V,2022,suv,24250.61,10308,family,299.28000000000003,34.31999999999999,37.27,0.0,299.28000000000003,262.01000000000005,low,1.0,16.59,0.0,1.0,0.0,0.0,low,1.0,931.79,0.0
POL01134,CUST01043,VEH01161,2025-02-24,2026-02-23,standard,basic,1500,0.807,127.66,11.18,5,,107.0,semiannual,1,cancelled,0,1,price_increase,95.0,mid,16.18,high,moderate_risk,21.0,Pennsylvania,Pittsburgh,high,fair,premium,45.0,Subaru,Outback,2022,suv,30342.48,12654,family,1177.0,227.26,119.02,0.0,1177.0,1057.98,medium,2.0,40.635000000000005,1.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL01135,CUST01044,VEH01162,2024-05-06,2025-05-05,standard,comprehensive,250,0.722,56.16,12.35,5,0.0,46.42,monthly,0,renewed,1,0,,87.2,low,17.35,high,moderate_risk,66.0,Arizona,Phoenix,middle,good,budget,21.0,Ford,Focus,2013,hatchback,6446.0,19703,commuting,232.1,48.69999999999997,146.06,0.0,359.75500000000005,86.04000000000002,low,3.0,25.026666666666667,3.0,0.3333333333333333,0.3333333333333333,25.44,moderate,0.0,0.0,0.0
POL01136,CUST01045,VEH01163,2025-05-14,2026-05-13,standard,basic,1000,0.619,73.86,2.06,0,,72.34,monthly,1,active,0,0,,72.5,low,2.06,low,moderate_risk,33.0,Ohio,Cincinnati,lower_middle,good,standard,46.0,Tesla,Model Y,2016,suv,28442.34,13089,family,578.72,12.159999999999968,26.12,0.0,578.72,552.6,medium,1.0,7.65,1.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL01137,CUST01046,VEH01164,2024-01-08,2025-01-06,standard,comprehensive,1000,0.705,240.75,7.65,0,0.0,222.33,monthly,0,cancelled,0,1,moved_to_competitor,52.9,very_high,7.65,moderate,moderate_risk,48.0,Ohio,Toledo,low,good,budget,15.0,Tesla,Model 3,2017,suv,87462.39600000001,15489,leisure,222.33,18.419999999999987,102.74,0.0,222.33,119.59000000000002,low,2.0,24.215,3.5,0.5,0.0,0.0,low,0.0,0.0,0.0
POL01138,CUST01046,VEH01165,2024-06-08,2025-06-07,premium,basic,1500,0.574,69.04,8.24,0,0.0,63.35,quarterly,1,renewed,1,0,,82.9,low,8.24,moderate,low_risk,48.0,Ohio,Toledo,low,good,budget,15.0,Toyota,Rav4,2021,suv,16114.08,7475,mixed,380.1,34.14000000000003,70.81,708.99,589.1550000000001,-399.7,negative,1.0,33.51,2.0,1.0,0.0,0.0,low,1.0,772.91,708.99
