driving_record_id,policy_id,customer_id,vehicle_id,observation_month,driving_score,avg_trip_distance,trips_per_week,hard_brakes_count,rapid_acceleration_count,night_driving_pct,weekend_driving_pct,distracted_driving_flag,speeding_events_count,urban_driving_pct,highway_driving_pct,mileage_logged
DRV010921,POL01069,CUST00978,VEH01092,2025-11-01,61.0,5.22,1,7,6,0.062,0.492,0,11,0.431,0.501,1945.0
DRV010922,POL01069,CUST00978,VEH01092,2025-12-01,79.0,12.18,10,10,3,0.213,0.174,1,6,0.679,0.306,1104.0
DRV010923,POL01070,CUST00979,VEH01093,2025-01-01,72.0,9.72,8,9,5,0.621,0.777,0,10,0.675,0.26,279.0
DRV010924,POL01070,CUST00979,VEH01093,2025-03-01,63.0,11.71,4,8,10,0.138,0.49,1,9,0.446,0.502,880.0
DRV010925,POL01070,CUST00979,VEH01093,2025-04-01,73.0,10.68,7,14,11,0.07,0.333,0,15,0.787,0.326,796.0
DRV010926,POL01070,CUST00979,VEH01093,2025-07-01,76.0,10.64,7,8,7,0.2,0.521,0,5,0.796,0.241,550.0
DRV010927,POL01070,CUST00979,VEH01093,2025-08-01,86.0,21.77,5,6,9,0.072,0.516,0,3,0.802,0.23,674.0
DRV010928,POL01070,CUST00979,VEH01093,2025-09-01,81.0,12.08,4,10,4,0.221,0.163,0,3,0.701,0.262,381.0
DRV010929,POL01070,CUST00979,VEH01093,2025-11-01,79.0,14.32,4,2,3,0.126,0.178,0,6,0.559,0.309,478.0
DRV010930,POL01070,CUST00979,VEH01093,2025-12-01,85.0,8.92,7,7,2,0.347,0.483,0,3,0.834,0.145,493.0
DRV010931,POL01071,CUST00980,VEH01094,2025-01-01,75.0,10.67,10,3,6,0.197,0.504,0,5,0.503,0.434,1195.0
DRV010932,POL01071,CUST00980,VEH01094,2025-02-01,79.0,13.48,3,12,3,0.146,0.598,1,3,0.856,0.161,1178.0
DRV010933,POL01071,CUST00980,VEH01094,2025-06-01,76.0,13.27,6,4,2,0.148,0.526,1,4,0.395,0.645,1240.0
DRV010934,POL01071,CUST00980,VEH01094,2025-07-01,86.0,15.25,6,11,3,0.261,0.501,0,6,0.578,0.508,894.0
DRV010935,POL01071,CUST00980,VEH01094,2025-08-01,87.0,10.53,11,15,11,0.084,0.192,0,5,0.587,0.459,1371.0
DRV010936,POL01071,CUST00980,VEH01094,2025-11-01,65.0,14.89,10,8,12,0.411,0.265,0,10,0.544,0.439,611.0
DRV010937,POL01072,CUST00981,VEH01095,2025-01-01,69.0,9.8,11,6,16,0.386,0.133,0,9,0.618,0.402,906.0
DRV010938,POL01072,CUST00981,VEH01095,2025-02-01,81.0,11.79,5,12,8,0.486,0.536,0,5,0.498,0.464,434.0
DRV010939,POL01072,CUST00981,VEH01095,2025-03-01,72.0,5.56,5,7,7,0.147,0.358,0,14,0.815,0.195,1001.0
DRV010940,POL01072,CUST00981,VEH01095,2025-04-01,62.0,1.5,2,14,8,0.196,0.159,0,8,0.671,0.398,
DRV010941,POL01072,CUST00981,VEH01095,2025-05-01,74.0,4.35,7,11,3,0.133,0.393,0,12,0.453,0.566,809.0
DRV010942,POL01072,CUST00981,VEH01095,2025-06-01,80.0,7.01,8,9,8,0.281,0.296,0,6,0.194,0.988,484.0
DRV010943,POL01072,CUST00981,VEH01095,2025-07-01,77.0,14.53,7,9,6,0.229,0.421,1,4,0.629,0.328,
DRV010944,POL01072,CUST00981,VEH01095,2025-08-01,69.0,15.16,6,14,11,0.228,0.172,1,8,0.854,0.111,936.0
DRV010945,POL01072,CUST00981,VEH01095,2025-09-01,88.0,8.23,5,5,11,0.121,0.555,0,4,0.199,0.87,1050.0
DRV010946,POL01072,CUST00981,VEH01095,2025-10-01,88.0,3.52,11,11,6,0.018,0.461,0,5,0.696,0.371,1133.0
DRV010947,POL01072,CUST00981,VEH01095,2025-11-01,90.0,11.28,10,8,7,0.232,0.753,0,5,0.701,0.239,756.0
DRV010948,POL01072,CUST00981,VEH01095,2025-12-01,65.0,12.78,10,10,14,0.141,0.442,0,4,0.528,0.551,1110.0
DRV010949,POL01073,CUST00983,VEH01097,2025-01-01,81.0,17.33,7,7,7,0.039,0.39,0,7,0.594,0.402,1318.0
DRV010950,POL01073,CUST00983,VEH01097,2025-02-01,83.0,13.69,6,5,2,0.219,0.4,0,6,0.471,0.501,1138.0
DRV010951,POL01073,CUST00983,VEH01097,2025-04-01,87.0,17.37,9,10,5,0.172,0.408,0,5,0.688,0.292,1053.0
DRV010952,POL01073,CUST00983,VEH01097,2025-05-01,65.0,15.0,10,18,11,0.258,0.592,0,13,0.57,0.469,1401.0
DRV010953,POL01073,CUST00983,VEH01097,2025-06-01,88.0,14.74,6,5,6,0.327,0.172,0,5,0.53,0.412,1466.0
DRV010954,POL01073,CUST00983,VEH01097,2025-07-01,71.0,12.8,2,11,9,0.144,0.684,0,8,0.499,0.477,1424.0
DRV010955,POL01073,CUST00983,VEH01097,2025-11-01,82.0,1.5,4,6,7,0.145,0.429,0,3,0.702,0.416,1424.0
DRV010956,POL01073,CUST00983,VEH01097,2025-12-01,77.0,13.29,9,8,6,0.218,0.301,0,4,0.54,0.543,1206.0
DRV010957,POL01074,CUST00984,VEH01098,2025-01-01,74.0,12.71,5,7,6,0.11,0.558,0,6,0.704,0.131,1563.0
DRV010958,POL01074,CUST00984,VEH01098,2025-02-01,82.0,2.61,4,8,8,0.088,0.507,0,6,0.372,0.556,1263.0
DRV010959,POL01074,CUST00984,VEH01098,2025-03-01,85.0,7.04,6,4,7,0.28,0.389,0,3,0.553,0.532,1375.0
DRV010960,POL01074,CUST00984,VEH01098,2025-04-01,76.0,11.53,6,9,8,0.108,0.404,0,5,0.535,0.305,1774.0
DRV010961,POL01074,CUST00984,VEH01098,2025-06-01,81.0,11.9,5,8,4,0.045,0.427,1,6,0.678,0.383,1463.0
DRV010962,POL01074,CUST00984,VEH01098,2025-07-01,68.0,7.16,15,10,7,0.336,0.267,0,17,0.795,0.209,1925.0
DRV010963,POL01074,CUST00984,VEH01098,2025-09-01,76.0,7.6,7,3,5,0.188,0.137,0,3,0.243,0.754,1579.0
DRV010964,POL01074,CUST00984,VEH01098,2025-11-01,87.0,1.5,4,5,3,0.285,0.051,1,0,0.865,0.135,1752.0
DRV010965,POL01075,CUST00985,VEH01099,2025-01-01,80.0,15.27,7,9,14,0.184,0.338,0,3,0.865,0.2,699.0
DRV010966,POL01075,CUST00985,VEH01099,2025-03-01,92.0,14.55,1,5,8,0.024,0.533,0,4,0.822,0.079,639.0
DRV010967,POL01075,CUST00985,VEH01099,2025-04-01,88.0,10.32,4,9,10,0.239,0.323,0,2,0.444,0.716,890.0
DRV010968,POL01075,CUST00985,VEH01099,2025-05-01,85.0,6.41,2,3,6,0.034,0.38,0,4,0.393,0.45,171.0
DRV010969,POL01075,CUST00985,VEH01099,2025-07-01,73.0,13.6,1,3,6,0.272,0.559,0,5,0.35,0.648,569.0
DRV010970,POL01075,CUST00985,VEH01099,2025-08-01,67.0,10.92,8,12,10,0.348,0.545,0,7,0.74,0.193,584.0
DRV010971,POL01075,CUST00985,VEH01099,2025-09-01,94.0,19.49,7,10,7,0.181,0.54,1,5,0.759,0.25,445.0
DRV010972,POL01075,CUST00985,VEH01099,2025-10-01,88.0,12.54,4,6,6,0.104,0.684,1,7,0.759,0.274,279.0
DRV010973,POL01075,CUST00985,VEH01099,2025-11-01,69.0,3.49,6,20,10,0.243,0.579,0,5,0.617,0.421,948.0
DRV010974,POL01075,CUST00985,VEH01099,2025-12-01,76.0,11.9,9,10,8,0.095,0.375,0,9,0.402,0.625,381.0
DRV010975,POL01076,CUST00986,VEH01100,2025-01-01,69.0,12.34,6,15,7,0.171,0.482,0,8,0.674,0.395,1130.0
DRV010976,POL01076,CUST00986,VEH01100,2025-02-01,78.0,6.25,10,9,5,0.085,0.389,0,5,0.841,0.29,1718.0
DRV010977,POL01076,CUST00986,VEH01100,2025-03-01,86.0,11.1,9,7,8,0.134,0.301,1,2,0.668,0.216,773.0
DRV010978,POL01076,CUST00986,VEH01100,2025-04-01,81.0,3.45,8,5,9,0.566,0.589,0,5,0.715,0.447,940.0
DRV010979,POL01076,CUST00986,VEH01100,2025-05-01,79.0,13.87,6,6,5,0.136,0.601,0,5,0.575,0.486,1185.0
DRV010980,POL01076,CUST00986,VEH01100,2025-06-01,76.0,18.12,10,7,8,0.3,0.578,0,0,0.876,0.178,1496.0
DRV010981,POL01076,CUST00986,VEH01100,2025-07-01,62.0,15.33,6,10,16,0.071,0.15,0,13,0.805,0.102,1414.0
DRV010982,POL01076,CUST00986,VEH01100,2025-08-01,82.0,21.01,6,6,8,0.401,0.579,0,3,0.689,0.303,957.0
DRV010983,POL01076,CUST00986,VEH01100,2025-09-01,71.0,2.63,9,8,8,0.352,0.348,0,9,0.688,0.305,878.0
DRV010984,POL01076,CUST00986,VEH01100,2025-10-01,73.0,4.13,1,6,8,0.176,0.178,1,8,0.898,0.143,1097.0
DRV010985,POL01076,CUST00986,VEH01100,2025-11-01,86.0,1.5,3,6,6,0.103,0.412,0,4,0.672,0.308,1067.0
DRV010986,POL01076,CUST00986,VEH01100,2025-12-01,68.0,7.12,6,15,7,0.343,0.503,1,7,0.294,0.727,1409.0
DRV010987,POL01077,CUST00987,VEH01101,2025-01-01,73.0,17.5,7,9,2,0.125,0.378,0,13,0.614,0.451,1040.0
DRV010988,POL01077,CUST00987,VEH01101,2025-02-01,79.0,14.49,7,6,6,0.139,0.31,1,5,0.451,0.473,1329.0
DRV010989,POL01077,CUST00987,VEH01101,2025-03-01,79.0,15.33,10,9,6,0.229,0.569,0,6,0.91,0.081,
DRV010990,POL01077,CUST00987,VEH01101,2025-04-01,73.0,11.23,7,7,4,0.205,0.513,0,9,0.704,0.234,1074.0
DRV010991,POL01077,CUST00987,VEH01101,2025-05-01,76.0,13.88,6,12,4,0.171,0.507,0,6,0.3,0.744,924.0
DRV010992,POL01077,CUST00987,VEH01101,2025-06-01,89.0,8.58,7,2,7,0.21,0.531,0,5,0.782,0.111,923.0
DRV010993,POL01077,CUST00987,VEH01101,2025-07-01,88.0,11.04,4,7,4,0.084,0.401,0,2,0.651,0.379,1503.0
DRV010994,POL01077,CUST00987,VEH01101,2025-08-01,82.0,8.95,8,9,2,0.447,0.312,0,3,0.491,0.532,1169.0
DRV010995,POL01077,CUST00987,VEH01101,2025-09-01,83.0,14.67,15,5,7,0.065,0.177,0,6,0.74,0.344,1147.0
DRV010996,POL01077,CUST00987,VEH01101,2025-10-01,77.0,5.65,7,7,4,0.041,0.513,0,5,0.329,0.789,1379.0
DRV010997,POL01077,CUST00987,VEH01101,2025-11-01,93.0,20.75,7,4,5,0.118,0.269,1,5,0.787,0.249,1418.0
DRV010998,POL01077,CUST00987,VEH01101,2025-12-01,78.0,6.2,7,7,5,0.24,0.345,1,1,0.742,0.376,1561.0
DRV010999,POL01078,CUST00988,VEH01102,2025-01-01,66.0,7.6,6,8,11,0.279,0.364,0,10,0.541,0.655,1463.0
DRV011000,POL01078,CUST00988,VEH01102,2025-02-01,74.0,28.22,5,3,14,0.169,0.476,0,6,0.66,0.33,1409.0
DRV011001,POL01078,CUST00988,VEH01102,2025-04-01,69.0,11.54,9,8,11,0.1,0.209,0,7,0.612,0.321,1212.0
DRV011002,POL01078,CUST00988,VEH01102,2025-05-01,70.0,3.86,4,17,4,0.242,0.495,0,5,0.418,0.55,1030.0
DRV011003,POL01078,CUST00988,VEH01102,2025-09-01,75.0,14.49,3,5,3,0.227,0.557,0,9,0.59,0.23,1357.0
DRV011004,POL01078,CUST00988,VEH01102,2025-10-01,69.0,14.85,5,9,8,0.075,0.574,0,10,0.802,0.208,1215.0
DRV011005,POL01078,CUST00988,VEH01102,2025-11-01,79.0,13.67,9,11,5,0.115,0.192,0,1,0.596,0.444,1241.0
DRV011006,POL01078,CUST00988,VEH01102,2025-12-01,82.0,7.68,12,2,5,0.148,0.421,0,5,0.705,0.364,1675.0
DRV011007,POL01079,CUST00989,VEH01103,2025-01-01,80.0,9.78,5,14,7,0.152,0.418,0,7,0.566,0.448,193.0
DRV011008,POL01079,CUST00989,VEH01103,2025-03-01,75.0,17.54,12,4,5,0.501,0.417,0,12,0.699,0.409,50.0
DRV011009,POL01079,CUST00989,VEH01103,2025-04-01,91.0,16.95,5,10,8,0.448,0.363,0,2,0.682,0.286,206.0
DRV011010,POL01079,CUST00989,VEH01103,2025-05-01,87.0,17.49,6,7,5,0.109,0.431,1,0,0.118,0.891,131.0
DRV011011,POL01079,CUST00989,VEH01103,2025-06-01,69.0,18.62,11,13,13,0.232,0.153,0,7,0.172,0.521,359.0
DRV011012,POL01079,CUST00989,VEH01103,2025-08-01,79.0,13.72,10,10,6,0.204,0.746,0,5,0.662,0.224,457.0
DRV011013,POL01079,CUST00989,VEH01103,2025-09-01,70.0,14.93,5,7,2,0.029,0.38,0,10,0.899,0.058,50.0
DRV011014,POL01079,CUST00989,VEH01103,2025-10-01,72.0,21.49,7,6,7,0.109,0.245,0,13,0.719,0.352,459.0
DRV011015,POL01080,CUST00990,VEH01104,2025-02-01,86.0,13.78,12,3,8,0.178,0.232,0,4,0.514,0.462,1688.0
DRV011016,POL01080,CUST00990,VEH01104,2025-03-01,77.0,7.23,9,6,3,0.392,0.374,0,4,0.717,0.245,625.0
DRV011017,POL01080,CUST00990,VEH01104,2025-04-01,79.0,10.81,4,10,6,0.202,0.333,0,4,0.648,0.526,1017.0
DRV011018,POL01080,CUST00990,VEH01104,2025-07-01,88.0,16.06,6,7,7,0.144,0.822,0,3,0.8,0.175,959.0
DRV011019,POL01080,CUST00990,VEH01104,2025-08-01,88.0,11.22,7,7,6,0.43,0.392,0,2,0.4,0.584,991.0
DRV011020,POL01080,CUST00990,VEH01104,2025-09-01,78.0,7.76,6,8,6,0.429,0.351,0,4,0.411,0.505,1347.0
DRV011021,POL01080,CUST00990,VEH01104,2025-11-01,72.0,12.17,5,9,5,0.224,0.132,0,6,0.901,0.141,892.0
DRV011022,POL01080,CUST00990,VEH01104,2025-12-01,5.0,13.12,6,8,7,0.189,0.336,0,2,0.788,0.195,1037.0
DRV011023,POL01081,CUST00991,VEH01105,2025-01-01,60.0,1.5,8,17,13,0.108,0.391,0,12,0.465,0.554,868.0
DRV011024,POL01081,CUST00991,VEH01105,2025-02-01,76.0,16.52,7,3,6,0.267,0.349,0,5,0.849,0.182,632.0
DRV011025,POL01081,CUST00991,VEH01105,2025-03-01,74.0,14.33,9,3,5,0.086,0.59,0,11,0.656,0.374,990.0
DRV011026,POL01081,CUST00991,VEH01105,2025-06-01,76.0,12.33,7,9,4,0.104,0.643,0,5,0.813,0.281,876.0
DRV011027,POL01081,CUST00991,VEH01105,2025-09-01,61.0,15.31,5,6,13,0.294,0.353,0,3,0.626,0.351,836.0
DRV011028,POL01081,CUST00991,VEH01105,2025-10-01,71.0,12.11,9,7,3,0.103,0.385,1,10,0.367,0.805,753.0
DRV011029,POL01081,CUST00991,VEH01105,2025-11-01,86.0,16.53,8,5,8,0.175,0.353,1,4,0.905,0.095,793.0
DRV011030,POL01081,CUST00991,VEH01105,2025-12-01,79.0,11.38,11,8,4,0.236,0.321,0,2,0.292,0.799,757.0
DRV011031,POL01082,CUST00991,VEH01106,2025-01-01,77.0,9.58,13,5,3,0.151,0.432,0,3,0.665,0.36,1187.0
DRV011032,POL01082,CUST00991,VEH01106,2025-02-01,81.0,11.64,4,6,7,0.298,0.442,0,5,0.798,0.274,883.0
DRV011033,POL01082,CUST00991,VEH01106,2025-03-01,67.0,4.99,12,13,7,0.373,0.176,1,7,0.542,0.463,1271.0
DRV011034,POL01082,CUST00991,VEH01106,2025-04-01,87.0,3.74,6,9,9,0.1,0.359,0,3,0.714,0.223,998.0
DRV011035,POL01082,CUST00991,VEH01106,2025-05-01,80.0,10.45,6,8,7,0.199,0.082,0,5,0.673,0.473,1001.0
DRV011036,POL01082,CUST00991,VEH01106,2025-07-01,75.0,9.74,10,11,5,0.192,0.38,0,12,0.636,0.302,801.0
DRV011037,POL01082,CUST00991,VEH01106,2025-08-01,66.0,14.58,5,10,11,0.097,0.378,0,4,0.571,0.573,960.0
DRV011038,POL01082,CUST00991,VEH01106,2025-09-01,69.0,2.32,7,15,7,0.126,0.215,0,15,0.629,0.287,898.0
DRV011039,POL01082,CUST00991,VEH01106,2025-10-01,74.0,10.23,5,4,7,0.365,0.292,1,12,0.631,0.485,1112.0
DRV011040,POL01082,CUST00991,VEH01106,2025-12-01,75.0,10.03,10,8,13,0.201,0.257,0,10,0.573,0.354,1418.0
DRV011041,POL01083,CUST00992,VEH01107,2025-01-01,81.0,15.12,8,9,6,0.315,0.226,0,8,0.614,0.415,708.0
DRV011042,POL01083,CUST00992,VEH01107,2025-02-01,77.0,7.65,6,5,12,0.331,0.41,0,2,0.805,0.08,862.0
DRV011043,POL01083,CUST00992,VEH01107,2025-03-01,80.0,11.12,7,5,5,0.316,0.539,0,4,0.408,0.532,221.0
DRV011044,POL01083,CUST00992,VEH01107,2025-04-01,79.0,8.6,14,5,3,0.203,0.51,0,4,0.417,0.707,196.0
DRV011045,POL01083,CUST00992,VEH01107,2025-05-01,80.0,7.9,12,3,5,0.143,0.632,0,3,0.743,0.36,701.0
DRV011046,POL01083,CUST00992,VEH01107,2025-06-01,79.0,8.71,8,9,7,0.161,0.726,0,9,0.725,0.28,740.0
DRV011047,POL01083,CUST00992,VEH01107,2025-07-01,86.0,12.9,7,5,2,0.219,0.282,0,3,0.687,0.347,709.0
DRV011048,POL01083,CUST00992,VEH01107,2025-08-01,86.0,11.18,6,10,9,0.535,0.323,0,2,0.522,0.399,514.0
DRV011049,POL01083,CUST00992,VEH01107,2025-09-01,84.0,11.86,9,4,4,0.237,0.509,0,4,0.488,0.562,563.0
DRV011050,POL01083,CUST00992,VEH01107,2025-10-01,83.0,13.31,7,6,10,0.034,0.385,0,5,0.704,0.328,831.0
DRV011051,POL01083,CUST00992,VEH01107,2025-11-01,72.0,22.95,10,7,3,0.266,0.356,0,7,0.521,0.434,934.0
DRV011052,POL01083,CUST00992,VEH01107,2025-12-01,80.0,4.2,7,9,10,0.132,0.405,1,2,0.476,0.571,914.0
DRV011053,POL01084,CUST00992,VEH01108,2025-01-01,77.0,6.88,11,7,6,0.198,0.635,0,1,0.504,0.455,1166.0
DRV011054,POL01084,CUST00992,VEH01108,2025-02-01,75.0,14.76,9,8,9,0.45,0.624,0,6,0.809,0.067,891.0
DRV011055,POL01084,CUST00992,VEH01108,2025-03-01,84.0,15.38,10,8,7,0.077,0.266,1,3,0.878,0.082,424.0
DRV011056,POL01084,CUST00992,VEH01108,2025-05-01,78.0,6.69,11,9,6,0.3,0.555,0,5,0.551,0.445,974.0
DRV011057,POL01084,CUST00992,VEH01108,2025-06-01,83.0,20.08,10,3,7,0.21,0.562,0,3,0.52,0.529,1077.0
DRV011058,POL01084,CUST00992,VEH01108,2025-08-01,87.0,15.78,4,5,7,0.325,0.157,0,2,0.68,0.274,1173.0
DRV011059,POL01084,CUST00992,VEH01108,2025-11-01,96.0,7.86,9,9,6,0.295,0.472,0,5,0.889,0.202,
DRV011060,POL01084,CUST00992,VEH01108,2025-12-01,82.0,5.66,10,8,6,0.156,0.568,0,2,0.424,0.38,900.0
DRV011061,POL01085,CUST00993,VEH01109,2025-02-01,76.0,9.27,8,3,9,0.198,0.688,0,6,0.396,0.666,971.0
DRV011062,POL01085,CUST00993,VEH01109,2025-03-01,60.0,16.63,11,13,11,0.282,0.314,0,8,0.508,0.434,1173.0
DRV011063,POL01085,CUST00993,VEH01109,2025-04-01,79.0,22.92,9,5,8,0.138,0.316,0,5,0.521,0.478,1292.0
DRV011064,POL01085,CUST00993,VEH01109,2025-05-01,72.0,1.5,7,4,8,0.129,0.56,0,8,0.826,0.077,1639.0
DRV011065,POL01085,CUST00993,VEH01109,2025-06-01,75.0,11.07,9,9,4,0.201,0.602,0,6,0.437,0.495,1333.0
DRV011066,POL01085,CUST00993,VEH01109,2025-07-01,73.0,10.53,1,9,3,0.298,0.635,0,15,0.515,0.43,917.0
DRV011067,POL01085,CUST00993,VEH01109,2025-10-01,78.0,4.07,9,5,6,0.101,0.498,0,8,0.328,0.658,1126.0
DRV011068,POL01085,CUST00993,VEH01109,2025-12-01,61.0,2.82,4,15,9,0.402,0.601,0,9,0.393,0.538,1077.0
DRV011069,POL01086,CUST00994,VEH01110,2025-01-01,78.0,10.42,5,5,2,0.125,0.305,0,2,0.587,0.402,799.0
DRV011070,POL01086,CUST00994,VEH01110,2025-02-01,77.0,17.63,7,8,6,0.173,0.461,1,3,0.424,0.618,1301.0
DRV011071,POL01086,CUST00994,VEH01110,2025-03-01,73.0,8.51,6,10,6,0.468,0.427,0,12,0.387,0.697,1083.0
DRV011072,POL01086,CUST00994,VEH01110,2025-04-01,77.0,16.73,3,2,8,0.228,0.227,0,6,0.687,0.377,1626.0
DRV011073,POL01086,CUST00994,VEH01110,2025-05-01,84.0,11.96,5,5,9,0.07,0.441,0,3,0.73,0.273,
DRV011074,POL01086,CUST00994,VEH01110,2025-06-01,65.0,13.92,6,10,12,0.303,0.443,1,8,0.896,0.132,1301.0
DRV011075,POL01086,CUST00994,VEH01110,2025-07-01,85.0,17.2,4,7,5,0.193,0.734,0,7,0.501,0.67,1213.0
DRV011076,POL01086,CUST00994,VEH01110,2025-08-01,92.0,19.2,10,9,4,0.208,0.492,0,2,0.552,0.455,1128.0
DRV011077,POL01086,CUST00994,VEH01110,2025-09-01,93.0,17.44,12,10,6,0.392,0.217,0,4,0.789,0.239,1016.0
DRV011078,POL01086,CUST00994,VEH01110,2025-10-01,81.0,5.49,8,5,2,0.065,0.399,0,2,0.695,0.31,1059.0
DRV011079,POL01086,CUST00994,VEH01110,2025-11-01,89.0,1.5,12,7,10,0.145,0.405,0,3,0.275,0.628,1200.0
DRV011080,POL01086,CUST00994,VEH01110,2025-12-01,66.0,13.62,9,16,16,0.242,0.19,0,9,0.588,0.312,1251.0
DRV011081,POL01087,CUST00995,VEH01111,2025-01-01,83.0,11.48,9,5,5,0.096,0.313,0,1,0.5,0.45,771.0
DRV011082,POL01087,CUST00995,VEH01111,2025-02-01,99.0,12.92,8,6,5,0.19,0.256,0,8,0.473,0.547,1095.0
DRV011083,POL01087,CUST00995,VEH01111,2025-03-01,76.0,8.79,8,5,10,0.15,0.428,1,3,0.262,0.675,679.0
DRV011084,POL01087,CUST00995,VEH01111,2025-04-01,81.0,15.32,8,7,5,0.203,0.392,1,2,0.87,0.064,1329.0
DRV011085,POL01087,CUST00995,VEH01111,2025-05-01,81.0,7.03,5,12,4,0.217,0.431,0,6,0.424,0.647,480.0
DRV011086,POL01087,CUST00995,VEH01111,2025-06-01,100.0,8.98,5,10,5,0.125,0.43,1,3,0.392,0.537,756.0
DRV011087,POL01087,CUST00995,VEH01111,2025-07-01,81.0,8.94,6,5,5,0.063,0.669,0,4,0.82,0.221,1045.0
DRV011088,POL01087,CUST00995,VEH01111,2025-08-01,91.0,9.27,7,8,4,0.227,0.227,1,4,0.416,0.599,1397.0
DRV011089,POL01087,CUST00995,VEH01111,2025-09-01,57.0,18.12,4,6,12,0.169,0.268,0,8,0.694,0.419,902.0
DRV011090,POL01087,CUST00995,VEH01111,2025-10-01,76.0,12.97,6,7,10,0.067,0.564,0,3,0.604,0.263,1368.0
DRV011091,POL01087,CUST00995,VEH01111,2025-11-01,83.0,11.57,4,6,4,0.355,0.414,0,2,0.369,0.64,1241.0
DRV011092,POL01087,CUST00995,VEH01111,2025-12-01,95.0,13.98,7,7,7,0.254,0.247,0,2,0.464,0.577,1086.0
DRV011093,POL01088,CUST00996,VEH01112,2025-01-01,90.0,2.11,9,5,6,0.307,0.295,0,5,0.653,0.208,1602.0
DRV011094,POL01088,CUST00996,VEH01112,2025-03-01,80.0,14.84,9,7,3,0.486,0.323,1,5,0.381,0.739,1900.0
DRV011095,POL01088,CUST00996,VEH01112,2025-04-01,78.0,8.14,5,7,4,0.14,0.191,0,4,0.489,0.486,1586.0
DRV011096,POL01088,CUST00996,VEH01112,2025-05-01,79.0,11.33,7,12,4,0.247,0.448,0,6,0.588,0.419,1790.0
DRV011097,POL01088,CUST00996,VEH01112,2025-06-01,73.0,9.66,6,13,9,0.182,0.552,0,4,0.457,0.534,1347.0
DRV011098,POL01088,CUST00996,VEH01112,2025-07-01,75.0,5.53,6,9,4,0.127,0.53,0,12,0.681,0.388,1789.0
DRV011099,POL01088,CUST00996,VEH01112,2025-08-01,76.0,14.94,6,3,4,0.516,0.697,0,4,0.341,0.755,1960.0
DRV011100,POL01088,CUST00996,VEH01112,2025-09-01,75.0,8.99,5,7,11,0.086,0.656,0,11,0.583,0.42,1301.0
DRV011101,POL01088,CUST00996,VEH01112,2025-10-01,86.0,11.03,6,8,5,0.142,0.216,1,2,0.929,0.077,1715.0
DRV011102,POL01088,CUST00996,VEH01112,2025-12-01,76.0,4.52,9,9,4,0.179,0.247,0,9,0.388,0.62,1624.0
DRV011103,POL01089,CUST00997,VEH01113,2025-01-01,73.0,5.58,2,7,6,0.116,0.492,1,9,0.423,0.567,1289.0
DRV011104,POL01089,CUST00997,VEH01113,2025-02-01,80.0,1.5,4,5,2,0.318,0.38,0,6,0.748,0.204,2149.0
DRV011105,POL01089,CUST00997,VEH01113,2025-03-01,76.0,14.87,12,8,8,0.213,0.413,0,2,0.321,0.61,2098.0
DRV011106,POL01089,CUST00997,VEH01113,2025-04-01,71.0,15.63,5,6,7,0.129,0.303,0,10,0.624,0.248,2167.0
DRV011107,POL01089,CUST00997,VEH01113,2025-05-01,93.0,14.64,9,7,3,0.257,0.291,1,7,0.553,0.355,1482.0
DRV011108,POL01089,CUST00997,VEH01113,2025-06-01,96.0,12.78,7,8,7,0.281,0.348,0,3,0.767,0.162,2146.0
DRV011109,POL01089,CUST00997,VEH01113,2025-07-01,84.0,8.29,9,5,7,0.195,0.688,0,7,0.703,0.467,1818.0
DRV011110,POL01089,CUST00997,VEH01113,2025-08-01,78.0,16.88,8,11,6,0.138,0.184,0,4,0.407,0.651,1621.0
DRV011111,POL01089,CUST00997,VEH01113,2025-09-01,76.0,1.5,3,5,6,0.333,0.457,0,1,0.575,0.267,1872.0
DRV011112,POL01089,CUST00997,VEH01113,2025-10-01,75.0,19.09,10,7,5,0.292,0.133,1,13,0.756,0.287,
DRV011113,POL01089,CUST00997,VEH01113,2025-11-01,82.0,10.77,6,10,7,0.19,0.182,0,6,0.486,0.388,1801.0
DRV011114,POL01089,CUST00997,VEH01113,2025-12-01,80.0,11.57,5,4,7,0.055,0.567,0,3,0.928,0.2,1881.0
DRV011115,POL01090,CUST00998,VEH01114,2025-01-01,76.0,12.83,8,7,4,0.292,0.402,0,5,0.779,0.21,1580.0
DRV011116,POL01090,CUST00998,VEH01114,2025-02-01,73.0,11.33,9,9,2,0.034,0.551,1,11,0.878,0.112,1419.0
DRV011117,POL01090,CUST00998,VEH01114,2025-03-01,66.0,17.05,7,16,7,0.108,0.68,0,12,0.879,0.071,1457.0
DRV011118,POL01090,CUST00998,VEH01114,2025-04-01,70.0,15.09,10,10,11,0.166,0.28,0,11,0.62,0.354,1658.0
DRV011119,POL01090,CUST00998,VEH01114,2025-05-01,89.0,14.58,7,16,6,0.286,0.363,0,4,0.867,0.111,1262.0
DRV011120,POL01090,CUST00998,VEH01114,2025-06-01,75.0,13.83,9,6,14,0.275,0.344,0,6,0.737,0.279,1346.0
DRV011121,POL01090,CUST00998,VEH01114,2025-07-01,66.0,10.05,10,13,9,0.4,0.131,0,9,0.679,0.324,1209.0
DRV011122,POL01090,CUST00998,VEH01114,2025-08-01,73.0,11.83,4,3,4,0.229,0.401,0,6,0.433,0.541,1685.0
