ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount,policy_type,coverage_level,policy_status,renewal_flag,churn_flag,premium_band,discount_band,risk_band,customer_segment,state,income_band
TIC002296,CUST01051,POL01144,2025-12-14 00:00:00,2025-12-14 03:51:36.000000000,billing_issue,low,chat,resolved,3.86,0,1,5.0,0,0.0,full_coverage,enhanced,renewed,1,0,low,low,moderate_risk,budget,Texas,middle
TIC002297,CUST00920,POL01010,2025-12-08 00:00:00,2025-12-08 11:21:36.000000000,payment_failure,low,phone,resolved,11.36,0,1,3.0,0,0.0,premium,basic,active,0,0,low,very_high,moderate_risk,standard,Georgia,middle
TIC002298,CUST00752,POL00825,2025-09-02 00:00:00,2025-09-02 07:45:36.000000000,discount_dispute,low,self_service,resolved,7.76,0,0,3.0,1,46.46,full_coverage,basic,cancelled,0,1,low,moderate,moderate_risk,standard,New York,lower_middle
TIC002299,CUST00606,POL00665,2025-08-15 00:00:00,2025-08-15 11:15:00.000000000,policy_change_request,high,chat,resolved,11.25,0,0,1.0,0,0.0,liability_only,enhanced,active,0,0,low,moderate,moderate_risk,standard,Florida,middle
TIC002300,CUST00275,POL00298,2025-04-18 00:00:00,2025-04-18 03:21:00.000000000,discount_dispute,low,phone,resolved,3.35,0,0,3.0,1,2.14,premium,enhanced,active,0,0,mid,high,low_risk,standard,Texas,high
TIC002301,CUST00270,POL00291,2025-03-24 00:00:00,2025-03-26 21:46:12.000000000,app_login_issue,high,email,resolved,69.77,0,1,5.0,0,0.0,premium,basic,active,0,0,low,moderate,moderate_risk,high_value,California,middle
TIC002302,CUST00201,POL00218,2025-11-08 00:00:00,,policy_change_request,low,self_service,escalated,0.5,1,0,2.0,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,premium,California,lower_middle
TIC002303,CUST00290,POL00316,2025-06-27 00:00:00,,billing_issue,low,phone,escalated,4.04,1,1,3.0,0,0.0,liability_only,basic,active,0,0,low,high,moderate_risk,high_value,Illinois,lower_middle
TIC002304,CUST00661,POL00725,2025-07-27 00:00:00,2025-07-27 18:39:00.000000000,app_login_issue,high,email,resolved,18.65,0,0,5.0,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,standard,Illinois,middle
TIC002305,CUST00342,POL00375,2025-11-13 00:00:00,2025-11-20 14:57:00.000000000,claim_status_question,critical,phone,resolved,182.95,0,0,2.0,0,0.0,full_coverage,basic,renewed,1,0,low,moderate,moderate_risk,standard,New York,low
TIC002306,CUST00093,POL00101,2025-07-19 00:00:00,,discount_dispute,high,phone,pending,9.1,0,0,,1,45.32,standard,basic,renewed,1,0,low,high,moderate_risk,standard,Florida,low
TIC002307,CUST00894,POL00981,2025-05-06 00:00:00,2025-05-06 11:25:48.000000000,mileage_sync_issue,critical,email,resolved,11.43,0,1,5.0,0,0.0,standard,basic,active,0,0,mid,high,low_risk,high_value,New York,middle
TIC002308,CUST00216,POL00235,2025-09-30 00:00:00,2025-09-30 11:06:00.000000000,app_login_issue,low,email,resolved,11.1,0,0,5.0,0,0.0,standard,enhanced,cancelled,0,1,low,low,moderate_risk,budget,Ohio,middle
TIC002309,CUST00512,POL00557,2025-07-23 00:00:00,,account_update_request,low,phone,escalated,9.68,1,1,2.0,0,0.0,standard,comprehensive,active,0,0,low,high,low_risk,budget,Georgia,high
TIC002310,CUST00519,POL00565,2025-02-23 00:00:00,2025-02-23 08:04:48.000000000,discount_dispute,medium,phone,resolved,8.08,0,1,5.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,standard,Illinois,upper_middle
TIC002311,CUST00588,POL00646,2025-04-28 00:00:00,,policy_change_request,low,phone,pending,2.5,0,0,,0,0.0,liability_only,comprehensive,active,0,0,low,very_high,moderate_risk,high_value,North Carolina,
TIC002312,CUST01056,POL01151,2025-06-15 00:00:00,2025-06-15 04:44:24.000000000,billing_issue,low,email,resolved,4.74,0,1,2.0,0,0.0,liability_only,enhanced,lapsed,0,1,low,moderate,moderate_risk,high_value,Arizona,lower_middle
TIC002313,CUST00026,POL00028,2025-12-04 00:00:00,,mileage_sync_issue,low,self_service,pending,9.47,0,1,,0,0.0,standard,enhanced,active,0,0,low,low,low_risk,budget,Pennsylvania,middle
TIC002314,CUST00329,POL00358,2025-07-25 00:00:00,2025-07-25 06:01:48.000000000,app_login_issue,low,self_service,resolved,6.03,0,0,4.0,0,0.0,standard,comprehensive,active,0,0,low,very_high,low_risk,standard,Texas,middle
TIC002315,CUST00745,POL00818,2025-04-28 00:00:00,2025-04-28 00:30:00.000000000,account_update_request,medium,phone,resolved,0.5,0,0,3.0,0,0.0,standard,enhanced,renewed,1,0,low,very_high,low_risk,budget,California,lower_middle
TIC002316,CUST00725,POL00791,2025-02-02 00:00:00,2025-02-02 06:56:24.000000000,claim_status_question,low,chat,resolved,6.94,0,0,1.0,0,0.0,standard,comprehensive,active,0,0,low,high,low_risk,premium,Texas,upper_middle
TIC002317,CUST00889,POL00976,2025-01-24 00:00:00,2025-01-24 15:38:24.000000000,claim_status_question,medium,email,resolved,15.64,0,0,4.0,0,0.0,liability_only,comprehensive,active,0,0,low,high,moderate_risk,standard,Illinois,upper_middle
TIC002318,CUST00595,POL00653,2025-05-09 00:00:00,2025-05-09 08:40:12.000000000,mileage_sync_issue,medium,email,closed_no_action,8.67,0,0,,0,0.0,full_coverage,enhanced,lapsed,0,1,low,very_high,low_risk,premium,Georgia,middle
TIC002319,CUST00328,POL00357,2025-11-17 00:00:00,2025-11-17 17:42:00.000000000,mileage_sync_issue,medium,self_service,resolved,17.7,0,0,5.0,0,0.0,standard,basic,cancelled,0,1,low,moderate,moderate_risk,high_value,New York,lower_middle
TIC002320,CUST00803,POL00877,2025-05-18 00:00:00,2025-05-19 10:29:24.000000000,mileage_sync_issue,medium,phone,resolved,34.49,0,0,3.0,0,0.0,full_coverage,basic,active,0,0,mid,high,low_risk,budget,California,low
TIC002321,CUST01064,POL01160,2025-12-11 00:00:00,,claim_status_question,low,chat,escalated,2.0,1,0,,0,0.0,full_coverage,basic,cancelled,0,1,mid,moderate,moderate_risk,budget,Florida,middle
TIC002322,CUST00804,POL00878,2025-05-20 00:00:00,2025-05-20 05:31:48.000000000,app_login_issue,low,email,resolved,5.53,0,1,5.0,0,0.0,liability_only,enhanced,cancelled,0,1,low,high,moderate_risk,standard,Pennsylvania,lower_middle
TIC002323,CUST00175,POL00188,2025-10-23 00:00:00,,payment_failure,low,chat,pending,2.74,0,0,,0,0.0,premium,comprehensive,renewed,1,0,low,high,moderate_risk,standard,Georgia,middle
TIC002324,CUST00394,POL00434,2025-10-30 00:00:00,2025-11-06 22:11:24.000000000,claim_status_question,critical,phone,resolved,190.19,0,0,1.0,0,0.0,full_coverage,enhanced,cancelled,0,1,mid,moderate,moderate_risk,standard,Pennsylvania,middle
TIC002325,CUST00844,POL00924,2025-10-08 00:00:00,2025-10-08 22:36:36.000000000,account_update_request,high,phone,resolved,22.61,0,1,,0,0.0,premium,comprehensive,renewed,1,0,mid,high,moderate_risk,standard,Arizona,upper_middle
TIC002326,CUST00136,POL00146,2025-11-15 00:00:00,2025-11-18 09:36:36.000000000,account_update_request,critical,email,resolved,81.61,0,1,5.0,0,0.0,standard,comprehensive,active,0,0,low,high,moderate_risk,high_value,Pennsylvania,high
TIC002327,CUST00575,POL00630,2025-02-07 00:00:00,2025-02-07 11:18:36.000000000,discount_dispute,medium,phone,resolved,11.31,0,0,1.0,0,0.0,premium,comprehensive,renewed,1,0,low,high,moderate_risk,standard,Arizona,high
TIC002328,CUST00457,POL00499,2025-08-09 00:00:00,,payment_failure,low,self_service,escalated,0.5,1,0,3.0,0,0.0,standard,enhanced,active,0,0,low,moderate,moderate_risk,budget,New York,lower_middle
TIC002329,CUST00866,POL00948,2025-09-30 00:00:00,2025-09-30 04:31:48.000000000,account_update_request,medium,email,resolved,4.53,0,0,5.0,0,0.0,premium,basic,active,0,0,mid,high,moderate_risk,budget,Florida,high
TIC002330,CUST01064,POL01160,2025-09-25 00:00:00,2025-09-25 18:35:24.000000000,account_update_request,medium,chat,resolved,18.59,0,0,2.0,0,0.0,full_coverage,basic,cancelled,0,1,mid,moderate,moderate_risk,budget,Florida,middle
TIC002331,CUST00401,POL00442,2025-02-07 00:00:00,,billing_issue,critical,phone,escalated,0.5,1,0,,0,0.0,liability_only,comprehensive,active,0,0,mid,high,moderate_risk,budget,Pennsylvania,lower_middle
TIC002332,CUST00434,POL00474,2025-02-10 00:00:00,,billing_issue,high,phone,pending,75.2,0,1,,1,0.0,standard,comprehensive,active,0,0,mid,moderate,moderate_risk,standard,North Carolina,high
TIC002333,CUST00251,POL00271,2025-08-13 00:00:00,2025-08-13 07:09:36.000000000,payment_failure,low,email,resolved,7.16,0,1,1.0,0,0.0,liability_only,enhanced,active,0,0,low,high,low_risk,budget,Illinois,upper_middle
TIC002334,CUST01026,POL01116,2025-08-04 00:00:00,,claim_status_question,medium,phone,escalated,0.5,1,0,2.0,0,0.0,standard,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Ohio,middle
TIC002335,CUST00443,POL00486,2025-11-23 00:00:00,2025-11-23 05:17:24.000000000,discount_dispute,low,chat,resolved,5.29,0,0,4.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,high_value,Georgia,upper_middle
TIC002336,CUST00578,POL00633,2025-04-14 00:00:00,2025-04-14 12:27:36.000000000,mileage_sync_issue,low,phone,resolved,12.46,0,0,4.0,0,0.0,standard,enhanced,renewed,1,0,low,moderate,moderate_risk,premium,New York,high
TIC002337,CUST00536,POL01235,2025-02-16 00:00:00,2025-02-17 02:59:24.000000000,payment_failure,medium,email,resolved,26.99,0,0,3.0,0,0.0,liability_only,comprehensive,cancelled,0,1,low,moderate,moderate_risk,budget,New York,lower_middle
TIC002338,CUST00056,POL00064,2025-09-20 00:00:00,,claim_status_question,medium,email,escalated,20.94,1,1,2.0,0,0.0,standard,enhanced,active,0,0,low,moderate,moderate_risk,premium,New York,middle
TIC002339,CUST00341,POL00373,2025-04-30 00:00:00,2025-04-30 04:55:12.000000000,mileage_sync_issue,low,email,resolved,4.92,0,0,1.0,1,0.0,standard,comprehensive,renewed,1,0,low,moderate,moderate_risk,standard,Georgia,high
TIC002340,CUST00086,POL00094,2025-03-23 00:00:00,,mileage_sync_issue,low,phone,pending,5.28,0,0,,0,0.0,standard,comprehensive,active,0,0,low,moderate,moderate_risk,standard,Florida,middle
TIC002341,CUST00906,POL00996,2025-07-13 00:00:00,2025-07-13 05:59:24.000000000,policy_change_request,low,chat,resolved,5.99,0,0,5.0,0,0.0,standard,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Pennsylvania,middle
TIC002342,CUST00532,POL00580,2025-10-16 00:00:00,2025-10-18 01:30:36.000000000,account_update_request,high,chat,resolved,49.51,0,0,3.0,0,0.0,premium,basic,active,0,0,low,moderate,moderate_risk,budget,Arizona,middle
TIC002343,CUST00896,POL00983,2025-01-04 00:00:00,2025-01-04 09:18:36.000000000,app_login_issue,low,phone,resolved,9.31,0,0,3.0,0,0.0,premium,basic,active,0,0,low,very_high,moderate_risk,standard,Illinois,middle
TIC002344,CUST00267,POL00288,2025-08-04 00:00:00,2025-08-06 01:51:36.000000000,account_update_request,critical,phone,resolved,49.86,0,0,4.0,0,0.0,full_coverage,comprehensive,renewed,1,0,low,high,moderate_risk,high_value,North Carolina,middle
TIC002345,CUST00739,POL00811,2025-06-06 00:00:00,,policy_change_request,low,chat,pending,12.53,0,1,,0,0.0,standard,enhanced,active,0,0,low,very_high,moderate_risk,budget,Arizona,upper_middle
TIC002346,CUST01026,POL01116,2025-12-07 00:00:00,2025-12-07 03:23:24.000000000,payment_failure,low,phone,resolved,3.39,0,0,3.0,0,0.0,standard,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Ohio,middle
TIC002347,CUST00926,POL01017,2025-07-25 00:00:00,2025-07-26 11:30:36.000000000,policy_change_request,high,phone,resolved,35.51,0,0,3.0,0,,liability_only,comprehensive,cancelled,0,1,low,high,low_risk,standard,North Carolina,upper_middle
TIC002348,CUST01077,POL01173,2025-08-18 00:00:00,2025-08-20 02:18:36.000000000,account_update_request,high,chat,resolved,50.31,0,0,4.0,0,0.0,liability_only,enhanced,active,0,0,low,moderate,moderate_risk,budget,Pennsylvania,lower_middle
TIC002349,CUST00578,POL00634,2025-02-15 00:00:00,,payment_failure,low,phone,escalated,7.55,1,1,2.0,0,0.0,standard,basic,lapsed,0,1,low,very_high,moderate_risk,premium,New York,high
TIC002350,CUST00800,POL00874,2025-12-20 00:00:00,2025-12-20 19:45:00.000000000,app_login_issue,medium,self_service,closed_no_action,19.75,0,0,,1,72.9,full_coverage,comprehensive,lapsed,0,1,mid,high,moderate_risk,standard,Texas,middle
TIC002351,CUST00618,POL00678,2025-01-17 00:00:00,,app_login_issue,high,chat,escalated,43.15,1,0,,0,0.0,premium,comprehensive,active,0,0,mid,high,moderate_risk,standard,Illinois,upper_middle
TIC002352,CUST00880,POL00964,2025-04-12 00:00:00,2025-04-12 09:22:48.000000000,app_login_issue,low,chat,resolved,9.38,0,0,4.0,0,0.0,full_coverage,basic,renewed,1,0,low,high,moderate_risk,budget,Texas,upper_middle
TIC002353,CUST00800,POL00874,2025-11-12 00:00:00,2025-11-14 03:57:36.000000000,billing_issue,critical,self_service,resolved,51.96,0,0,5.0,1,3.94,full_coverage,comprehensive,lapsed,0,1,mid,high,moderate_risk,standard,Texas,middle
TIC002354,CUST00870,POL00952,2025-08-14 00:00:00,2025-08-14 22:28:12.000000000,mileage_sync_issue,medium,chat,resolved,22.47,0,0,4.0,1,35.73,standard,comprehensive,renewed,1,0,low,low,moderate_risk,premium,North Carolina,lower_middle
TIC002355,CUST01063,POL01159,2025-11-29 00:00:00,2025-11-29 08:30:36.000000000,claim_status_question,low,phone,resolved,8.51,0,0,5.0,0,0.0,liability_only,comprehensive,active,0,0,low,low,moderate_risk,high_value,Florida,lower_middle
TIC002356,CUST00262,POL00282,2025-10-19 00:00:00,2025-10-21 22:01:48.000000000,payment_failure,high,email,resolved,70.03,0,1,5.0,0,0.0,liability_only,basic,active,0,0,low,moderate,moderate_risk,standard,Texas,upper_middle
TIC002357,CUST00600,POL00658,2025-04-16 00:00:00,2025-04-16 08:04:12.000000000,app_login_issue,low,phone,closed_no_action,8.07,0,0,,0,0.0,premium,basic,active,0,0,mid,high,moderate_risk,standard,New York,upper_middle
TIC002358,CUST00016,POL00017,2025-04-02 00:00:00,2025-04-02 09:55:48.000000000,claim_status_question,medium,phone,closed_no_action,9.93,0,1,,0,0.0,standard,enhanced,active,0,0,low,moderate,moderate_risk,standard,Arizona,upper_middle
TIC002359,CUST00207,POL00226,2025-03-24 00:00:00,,billing_issue,low,phone,escalated,3.54,1,0,1.0,0,0.0,premium,enhanced,renewed,1,0,mid,none,moderate_risk,budget,Illinois,low
TIC002360,CUST00866,POL00948,2025-07-31 00:00:00,,discount_dispute,medium,chat,escalated,33.42,1,0,,0,0.0,premium,basic,active,0,0,mid,high,moderate_risk,budget,Florida,high
TIC002361,CUST00561,POL00614,2025-05-01 00:00:00,2025-05-01 05:42:00.000000000,mileage_sync_issue,low,phone,resolved,5.7,0,0,2.0,0,0.0,standard,basic,active,0,0,low,high,moderate_risk,high_value,California,upper_middle
TIC002362,CUST00543,POL00594,2025-09-26 00:00:00,,claim_status_question,medium,phone,pending,15.35,0,0,,0,0.0,standard,basic,active,0,0,low,low,low_risk,standard,Ohio,
TIC002363,CUST00651,POL00715,2025-05-25 00:00:00,2025-05-25 20:37:48.000000000,payment_failure,medium,phone,resolved,20.63,0,0,3.0,0,0.0,premium,enhanced,renewed,1,0,low,moderate,low_risk,budget,Arizona,middle
TIC002364,CUST00815,POL00891,2025-05-07 00:00:00,,policy_change_request,low,phone,pending,2.49,0,0,,0,0.0,full_coverage,comprehensive,cancelled,0,1,low,moderate,moderate_risk,standard,Georgia,lower_middle
TIC002365,CUST00617,POL00677,2025-05-15 00:00:00,2025-05-15 15:27:00.000000000,policy_change_request,critical,phone,resolved,15.45,0,0,2.0,0,0.0,full_coverage,basic,active,0,0,mid,moderate,moderate_risk,standard,Pennsylvania,upper_middle
TIC002366,CUST00575,POL00630,2025-12-30 00:00:00,2025-12-30 01:39:00.000000000,policy_change_request,low,email,resolved,1.65,0,0,1.0,1,48.46,premium,comprehensive,renewed,1,0,low,high,moderate_risk,standard,Arizona,high
TIC002367,CUST00230,POL00249,2025-07-22 00:00:00,2025-07-23 06:12:00.000000000,discount_dispute,high,email,resolved,30.2,0,0,3.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,premium,Florida,upper_middle
TIC002368,CUST01087,POL01185,2025-08-19 00:00:00,,policy_change_request,low,chat,pending,2.75,0,1,,0,0.0,premium,basic,cancelled,0,1,low,very_high,moderate_risk,budget,Ohio,middle
TIC002369,CUST00424,POL00464,2025-10-22 00:00:00,2025-10-22 04:15:00.000000000,policy_change_request,low,phone,resolved,4.25,0,0,2.0,0,0.0,liability_only,enhanced,cancelled,0,1,low,high,moderate_risk,budget,Illinois,lower_middle
TIC002370,CUST00768,POL00840,2025-05-16 00:00:00,2025-05-16 07:11:24.000000000,app_login_issue,low,chat,resolved,7.19,0,0,2.0,0,0.0,standard,basic,lapsed,0,1,low,moderate,moderate_risk,high_value,Texas,lower_middle
TIC002371,CUST01056,POL01150,2025-03-29 00:00:00,,billing_issue,low,email,pending,9.17,0,1,,1,12.71,standard,enhanced,cancelled,0,1,low,very_high,moderate_risk,high_value,Arizona,lower_middle
TIC002372,CUST00419,POL00460,2025-01-25 00:00:00,2025-01-26 02:52:48.000000000,claim_status_question,medium,phone,resolved,26.88,0,0,4.0,0,0.0,premium,comprehensive,active,0,0,mid,high,moderate_risk,standard,Ohio,upper_middle
TIC002373,CUST00936,POL01026,2025-08-04 00:00:00,2025-08-04 06:53:24.000000000,billing_issue,low,phone,resolved,6.89,0,0,5.0,0,,full_coverage,enhanced,active,0,0,mid,high,moderate_risk,standard,Arizona,upper_middle
TIC002374,CUST00469,POL00511,2025-03-22 00:00:00,2025-03-22 01:51:00.000000000,mileage_sync_issue,low,email,resolved,1.85,0,1,4.0,0,0.0,premium,basic,renewed,1,0,low,high,moderate_risk,standard,Georgia,upper_middle
TIC002375,CUST00016,POL00017,2025-10-20 00:00:00,2025-10-20 04:01:11.999999999,account_update_request,low,email,resolved,4.02,0,0,3.0,0,0.0,standard,enhanced,active,0,0,low,moderate,moderate_risk,standard,Arizona,upper_middle
TIC002376,CUST00245,POL00265,2025-02-01 00:00:00,2025-02-02 09:15:36.000000000,billing_issue,medium,self_service,resolved,33.26,0,0,4.0,0,0.0,standard,enhanced,active,0,0,low,moderate,moderate_risk,high_value,California,high
TIC002377,CUST00217,POL00236,2025-09-03 00:00:00,2025-09-03 05:37:12.000000000,app_login_issue,low,chat,resolved,5.62,0,0,4.0,0,0.0,full_coverage,basic,cancelled,0,1,mid,high,moderate_risk,premium,New York,upper_middle
TIC002378,CUST00894,POL00981,2025-06-17 00:00:00,2025-06-18 06:10:12.000000000,policy_change_request,medium,chat,resolved,30.17,0,0,3.0,0,0.0,standard,basic,active,0,0,mid,high,low_risk,high_value,New York,middle
TIC002379,CUST00972,POL01063,2025-06-28 00:00:00,,discount_dispute,low,phone,escalated,7.72,1,1,2.0,0,0.0,full_coverage,comprehensive,active,0,0,mid,moderate,moderate_risk,premium,Texas,lower_middle
TIC002380,CUST00538,POL00588,2025-11-19 00:00:00,2025-11-20 07:20:24.000000000,payment_failure,high,phone,resolved,31.34,0,0,3.0,0,0.0,liability_only,basic,active,0,0,low,moderate,moderate_risk,standard,California,low
TIC002381,CUST00694,POL00759,2025-06-22 00:00:00,2025-06-22 12:01:48.000000000,account_update_request,medium,phone,resolved,12.03,0,0,1.0,1,36.48,full_coverage,comprehensive,active,0,0,mid,moderate,moderate_risk,premium,Pennsylvania,upper_middle
TIC002382,CUST00238,POL00258,2025-01-20 00:00:00,,discount_dispute,low,phone,escalated,0.5,1,0,3.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,standard,Arizona,high
TIC002383,CUST00080,POL00088,2025-06-04 00:00:00,2025-06-05 09:19:48.000000000,policy_change_request,medium,phone,resolved,33.33,0,1,4.0,0,0.0,full_coverage,enhanced,renewed,1,0,low,moderate,moderate_risk,premium,Florida,high
TIC002384,CUST00123,POL00132,2025-03-17 00:00:00,,discount_dispute,medium,self_service,escalated,14.85,1,0,2.0,0,0.0,premium,comprehensive,active,0,0,low,high,low_risk,budget,New York,low
TIC002385,CUST01065,POL01161,2025-01-28 00:00:00,2025-01-28 06:24:36.000000000,app_login_issue,low,phone,resolved,6.41,0,0,2.0,0,0.0,standard,basic,cancelled,0,1,low,moderate,moderate_risk,high_value,California,lower_middle
TIC002386,CUST00381,POL00418,2025-08-25 00:00:00,,claim_status_question,medium,phone,escalated,36.25,1,1,1.0,0,0.0,premium,enhanced,cancelled,0,1,mid,high,moderate_risk,budget,Pennsylvania,middle
TIC002387,CUST00357,POL00390,2025-06-19 00:00:00,2025-06-19 07:19:48.000000000,claim_status_question,medium,phone,resolved,7.33,0,0,2.0,0,0.0,premium,enhanced,active,0,0,mid,moderate,moderate_risk,standard,North Carolina,low
